Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1938, 1939]	аркадий яковлевич	Q4201068	Аркадий Инин	P569	дата рождения	0	0	1938-05-03	0	0	0
[1955, 1960]	аркадий яковлевич	Q16636563	Герцовский, Аркадий Яковлевич	P570	дата смерти	0	0	1956-01-01	0	0	0
[1948, 1950]	аркадий яковлевич	Q4464881	Тугаринов, Аркадий Яковлевич	P570	дата смерти	0	0	1948-07-08	0	0	0
[1923, 1929]	аркадьев в	Q4069409	Аркадьев, Гелий Витальевич	P569	дата рождения	0	0	1927-10-09	0	0	0
[1999, 2001]	аркадьевич абрамович	Q171428	Роман Аркадьевич Абрамович	P39	занимаемая должность	губернатор Чукотского автономного округа	0	0	2000-12-17	2008-07-03	0
[1983, 1985]	аркадьевич белый	Q4083044	Белый, Виктор Аркадьевич	P570	дата смерти	0	0	1983-03-06	0	0	0
[1971, 1975]	аркадьевич благонравов	Q919846	Анатолий Аркадьевич Благонравов	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1974-05-31
[1971, 1975]	аркадьевич благонравов	Q919846	Анатолий Аркадьевич Благонравов	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1971-04-05
[1971, 1975]	аркадьевич благонравов	Q919846	Анатолий Аркадьевич Благонравов	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1974-05-31
[1971, 1975]	аркадьевич благонравов	Q919846	Анатолий Аркадьевич Благонравов	P166	полученные награды	орден Ленина	0	0	0	0	1974-05-31
[1992, 1993]	аркадьевич воронов	Q4125613	Воронов, Авенир Аркадьевич	P570	дата смерти	0	0	1992-10-17	0	0	0
[1963, 1970]	аркадьевич светлов	Q724357	Светлов, Михаил Аркадьевич	P166	полученные награды	Ленинская премия	0	0	0	0	1967-01-01
[1963, 1970]	аркадьевич светлов	Q724357	Светлов, Михаил Аркадьевич	P570	дата смерти	0	0	1964-09-28	0	0	0
[1923, 1930]	аркадьевич столыпин	Q4442992	Столыпин, Александр Аркадьевич	P570	дата смерти	0	0	1925-11-23	0	0	0
[1990, 1993]	арканзасский университет	Q1070333	Университет Арканзаса	P463	участник организации или клуба	Юго-Восточная конференция	0	0	1991-01-01	0	0
[1992, 2000]	арктический совет	Q674182	Арктический совет	P571	дата основания/создания/возникновения	0	0	1996-01-01	0	0	0
[1923, 1930]	армавирский округ	Q4069534	Армавирский округ	P131	административно-территориальная единица	Северо-Кавказский край	0	0	1924-11-16	0	0
[1923, 1930]	армавирский округ	Q4069534	Армавирский округ	P571	дата основания/создания/возникновения	0	0	1924-01-01	0	0	0
[1995, 1996]	армавирский район	Q4069539	Армавирский район	P17	государство	Армения	0	0	1991-08-23	1995-04-11	0
[1995, 1996]	армавирский район	Q4069539	Армавирский район	P131	административно-территориальная единица	Армения	0	0	1991-08-23	1995-04-11	0
[1929, 1935]	армавирский район	Q4069539	Армавирский район	P17	государство	СССР	0	0	1930-09-09	1991-08-22	0
[1995, 1996]	армавирский район	Q4069539	Армавирский район	P576	дата прекращения существования	0	0	1995-04-11	0	0	0
[1929, 1935]	армавирский район	Q4069539	Армавирский район	P571	дата основания/создания/возникновения	0	0	1930-09-09	0	0	0
[1929, 1935]	армавирский район	Q4069539	Армавирский район	P131	административно-территориальная единица	Армянская Советская Социалистическая Республика	0	0	1930-09-09	1991-08-22	0
[1956, 1966]	арман лана	Q677665	Лану, Арман	P166	полученные награды	Интералье	0	0	0	0	1956-01-01
[1956, 1966]	арман лана	Q677665	Лану, Арман	P166	полученные награды	премия Жана-Жака Вайсса	0	0	0	0	1962-01-01
[1956, 1966]	арман лана	Q677665	Лану, Арман	P166	полученные награды	Гонкуровская премия	0	0	0	0	1963-01-01
[1959, 1965]	арман салакра	Q867202	Салакру, Арман	P39	занимаемая должность	председатель жюри Каннского кинофетиваля	0	0	0	0	1963-01-01
[1987, 1991]	арманд хаммер	Q363383	Хаммер, Арманд	P166	полученные награды	Национальная медаль США в области искусств	0	0	0	0	1987-01-01
[1987, 1991]	арманд хаммер	Q363383	Хаммер, Арманд	P570	дата смерти	0	0	1990-12-10	0	0	0
[1954, 1958]	армейский авиация	Q555871	Армейская авиация	P571	дата основания/создания/возникновения	0	0	1957-01-01	0	0	0
[1944, 1946]	армейский группа	Q2419326	Армейская группа «Лигурия»	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[1944, 1946]	армейский группа	Q2419326	Армейская группа «Лигурия»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1942, 1944]	армейский корпус	Q2563849	86-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1942-11-19	0	0	0
[1942, 1944]	армейский корпус	Q2563862	74-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1943-07-27	0	0	0
[1942, 1944]	армейский корпус	Q2077874	59-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1942-01-20	0	0	0
[1942, 1944]	армейский корпус	Q2818545	88-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1942-06-08	0	0	0
[1954, 1961]	армейский корпус	Q555871	Армейская авиация	P571	дата основания/создания/возникновения	0	0	1957-01-01	0	0	0
[1937, 1938]	армейский корпус	Q2449059	13-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1937-10-01	0	0	0
[1942, 1944]	армейский корпус	Q2032096	81-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1942-05-28	0	0	0
[1942, 1944]	армейский корпус	Q2078882	84-й армейский корпус	P571	дата основания/создания/возникновения	0	0	1942-05-27	0	0	0
[1993, 1994]	армейский магазин	Q4069579	Армейский магазин	P449	первоначальная телесеть	ТВ-6	0	0	0	0	1993-01-01
[1993, 1994]	армейский магазин	Q4069579	Армейский магазин	P86	композитор	Рацкевич, Владимир Юльевич	0	0	0	0	1993-01-01
[1993, 1994]	армейский магазин	Q4069579	Армейский магазин	P580	дата начала	0	0	1993-12-31	0	0	0
[1993, 1994]	армейский магазин	Q4069579	Армейский магазин	P272	производящая компания	Центральная телевизионная и радиовещательная студия МО РФ	0	0	0	0	1993-01-01
[1963, 1965]	армейский организация	Q918356	Секретная вооружённая организация	P576	дата прекращения существования	0	0	1963-01-01	0	0	0
[2005, 2006]	армен тигранян	Q4457126	Армен Тигранян	P54	член спортивной команды	сборная Армении по футболу	0	0	2005-01-01	2006-01-01	0
[2005, 2006]	армен тигранян	Q4457126	Армен Тигранян	P54	член спортивной команды	Пюник	0	0	2005-01-01	2007-01-01	0
[1988, 1992]	армения в	Q815567	Спитакское землетрясение	P585	момент времени	0	0	1988-12-07	0	0	0
[1998, 2005]	армения партия	Q887193	Процветающая Армения	P571	дата основания/создания/возникновения	0	0	2004-04-30	0	0	0
[1989, 1992]	армения правительство	Q13417106	Правительство Армении	P571	дата основания/создания/возникновения	0	0	1991-11-11	0	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Многостороннее агентство по гарантиям инвестиций	0	0	1995-12-05	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Организация Объединённых Наций	0	0	1992-03-02	0	0
[1991, 1997]	армения республика	Q399	Армения	P571	дата основания/создания/возникновения	0	0	1991-09-23	0	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Организация по безопасности и сотрудничеству в Европе	0	0	1992-01-30	0	0
[1991, 1997]	армения республика	Q399	Армения	P530	дипломатические отношения	Украина	0	0	1991-12-25	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Международная финансовая корпорация	0	0	1995-04-18	0	0
[1991, 1997]	армения республика	Q4283840	президент Армении	P571	дата основания/создания/возникновения	0	0	1991-11-11	0	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Международный союз электросвязи	0	0	1992-06-30	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Международный центр по урегулированию инвестиционных споров	0	0	1992-10-16	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Международная ассоциация развития	0	0	1993-08-25	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	ЮНЕСКО	0	0	1992-06-09	0	0
[1991, 1997]	армения республика	Q399	Армения	P463	участник организации или клуба	Международный банк реконструкции и развития	0	0	1992-09-16	0	0
[1991, 1997]	армения республика	Q399	Армения	P530	дипломатические отношения	Грузия	0	0	1992-07-17	0	0
[1941, 1946]	армия а	Q163259	Группа армий «A»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1992, 1996]	армия белорусский	Q276318	Вооружённые силы Республики Беларусь	P571	дата основания/создания/возникновения	0	0	1992-02-18	0	0	0
[1991, 1995]	армия ввс	Q921432	Военно-воздушные силы СССР	P576	дата прекращения существования	0	0	1991-12-01	0	0	0
[1955, 1971]	армия гдр	Q155740	Национальная народная армия	P571	дата основания/создания/возникновения	0	0	1956-03-01	0	0	0
[1955, 1971]	армия гдр	Q155740	Национальная народная армия	P6	глава правительства	Вилли Штоф	0	0	1956-01-01	1960-01-01	0
[1955, 1971]	армия гдр	Q155740	Национальная народная армия	P6	глава правительства	Хайнц Гофман	0	0	1960-01-01	1985-01-01	0
[1991, 1997]	армия генерал	Q4135312	генерал армии	P576	дата прекращения существования	0	0	1992-01-01	0	0	0
[1935, 1945]	армия генерал	Q16636086	генерал армии	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[2001, 2006]	армия генерал	Q4286823	медаль «Генерал армии Хрулёв»	P571	дата основания/создания/возникновения	0	0	2004-07-10	0	0	0
[2001, 2006]	армия генерал	Q16636086	генерал армии	P576	дата прекращения существования	0	0	2001-01-01	0	0	0
[2001, 2006]	армия генерал	Q4286824	медаль «Генерал армии Маргелов»	P571	дата основания/создания/возникновения	0	0	2005-05-06	0	0	0
[1986, 1989]	армия господин	Q108462	Господня армия сопротивления	P571	дата основания/создания/возникновения	0	0	1987-01-01	0	0	0
[1991, 1993]	армия грузия	Q770753	Вооружённые силы Грузии	P527	состоит из	Сухопутные войска Грузии	0	0	1991-01-01	0	0
[1991, 1993]	армия грузия	Q770753	Вооружённые силы Грузии	P527	состоит из	Georgian Naval Forces	0	0	1991-01-01	2009-01-01	0
[1991, 1993]	армия грузия	Q770753	Вооружённые силы Грузии	P527	состоит из	Special Forces Brigade	0	0	1991-01-01	0	0
[1991, 1993]	армия грузия	Q770753	Вооружённые силы Грузии	P527	состоит из	Национальная гвардия Грузии	0	0	1991-01-01	0	0
[1991, 1993]	армия грузия	Q770753	Вооружённые силы Грузии	P527	состоит из	Военно-воздушные силы Грузии	0	0	1992-01-01	2010-01-01	0
[1943, 1947]	армия группа	Q706687	Группа армий «Африка»	P571	дата основания/создания/возникновения	0	0	1943-01-01	0	0	0
[1943, 1947]	армия группа	Q2419326	Армейская группа «Лигурия»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1943, 1947]	армия группа	Q163259	Группа армий «A»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1943, 1947]	армия группа	Q163084	Группа армий «Север»	P576	дата прекращения существования	0	0	1945-04-02	0	0	0
[1943, 1947]	армия группа	Q158260	Группа армий «Центр»	P576	дата прекращения существования	0	0	1944-01-01	0	0	0
[1943, 1947]	армия группа	Q157572	Группа армий «B»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1943, 1947]	армия группа	Q698244	Группа армий «F»	P571	дата основания/создания/возникновения	0	0	1943-01-01	0	0	0
[1943, 1947]	армия группа	Q698244	Группа армий «F»	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1943, 1947]	армия группа	Q706687	Группа армий «Африка»	P576	дата прекращения существования	0	0	1943-01-01	0	0	0
[1943, 1947]	армия группа	Q2419326	Армейская группа «Лигурия»	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[1940, 1941]	армия италия	Q4030713	3-я армия (Италия, Вторая мировая война)	P576	дата прекращения существования	0	0	1940-12-20	0	0	0
[1932, 1939]	армия китай	Q1036830	Красная армия Китая	P576	дата прекращения существования	0	0	1937-01-01	0	0	0
[1923, 1928]	армия китай	Q200106	Народно-освободительная армия Китая	P571	дата основания/создания/возникновения	0	0	1927-08-01	0	0	0
[1956, 1960]	армия королевский	Q2616232	Сухопутные войска Марокко	P571	дата основания/создания/возникновения	0	0	1956-01-01	0	0	0
[1926, 1932]	армия красный	Q1036830	Красная армия Китая	P571	дата основания/создания/возникновения	0	0	1928-01-01	0	0	0
[2002, 2009]	армия красный	Q333954	Красная армия Японии	P576	дата прекращения существования	0	0	2002-01-01	0	0	0
[1990, 1996]	армия красный	Q921432	Военно-воздушные силы СССР	P576	дата прекращения существования	0	0	1991-12-01	0	0	0
[1967, 1971]	армия красный	Q102734	Фракция Красной Армии	P571	дата основания/создания/возникновения	0	0	1970-01-01	0	0	0
[1990, 1996]	армия красный	Q251395	Рабоче-крестьянская Красная армия	P576	дата прекращения существования	0	0	1991-01-01	0	0	0
[1944, 1945]	армия людов	Q632757	Армия людова	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[1997, 1998]	армия народ	Q4069647	Армия воли народа	P571	дата основания/создания/возникновения	0	0	1997-10-11	0	0	0
[1951, 1959]	армия народный	Q155740	Национальная народная армия	P571	дата основания/создания/возникновения	0	0	1956-03-01	0	0	0
[1937, 1946]	армия народный	Q272110	Югославская народная армия	P571	дата основания/создания/возникновения	0	0	1945-01-01	0	0	0
[1951, 1959]	армия народный	Q155740	Национальная народная армия	P6	глава правительства	Вилли Штоф	0	0	1956-01-01	1960-01-01	0
[1951, 1959]	армия народный	Q2119775	Чехословацкая народная армия	P571	дата основания/создания/возникновения	0	0	1954-01-01	0	0	0
[1937, 1946]	армия народный	Q4124977	Вооружённые силы Югославии	P607	война/сражение	Югославская операция	0	0	0	0	1941-01-01
[1963, 1968]	армия народный	Q3020998	Партизанская армия народа	P571	дата основания/создания/возникновения	0	0	1963-01-01	0	0	0
[1963, 1968]	армия народный	Q3020998	Партизанская армия народа	P576	дата прекращения существования	0	0	1964-01-01	0	0	0
[2005, 2006]	армия нато	Q30134064	Секретные армии НАТО	P577	дата публикации	0	0	2005-01-01	0	0	0
[1958, 1962]	армия национальный	Q155740	Национальная народная армия	P6	глава правительства	Хайнц Гофман	0	0	1960-01-01	1985-01-01	0
[1958, 1962]	армия национальный	Q155740	Национальная народная армия	P6	глава правительства	Вилли Штоф	0	0	1956-01-01	1960-01-01	0
[1936, 1945]	армия немецкий	Q161213	6-я армия	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
[1941, 1945]	армия освободительный	Q568643	Украинская освободительная армия	P571	дата основания/создания/возникновения	0	0	1943-01-01	0	0	0
[1941, 1945]	армия освободительный	Q164587	Русская освободительная армия	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[1965, 1970]	армия освобождение	Q636947	Организация моджахедов иранского народа	P571	дата основания/создания/возникновения	0	0	1965-09-05	0	0	0
[1941, 1942]	армия отдельный	Q2033289	51-я армия	P571	дата основания/создания/возникновения	0	0	1941-08-01	0	0	0
[1944, 1946]	армия разгром	Q220602	Советско-японская война	P582	дата окончания	0	0	1945-09-02	0	0	0
[1944, 1946]	армия разгром	Q220602	Советско-японская война	P580	дата начала	0	0	1945-08-09	0	0	0
[2004, 2008]	армия республика	Q1125372	Вооружённые силы Республики Сербской	P576	дата прекращения существования	0	0	2006-01-01	0	0	0
[1990, 2004]	армия российский	Q193159	Вооружённые Силы Российской Федерации	P571	дата основания/создания/возникновения	0	0	1992-05-07	0	0	0
[1986, 1999]	армия россия	Q1031386	Сухопутные войска Российской Федерации	P571	дата основания/создания/возникновения	0	0	1992-01-01	0	0	0
[1941, 1945]	армия русский	Q164587	Русская освободительная армия	P571	дата основания/создания/возникновения	0	0	1944-01-01	0	0	0
[1992, 1999]	армия рф	Q193159	Вооружённые Силы Российской Федерации	P571	дата основания/создания/возникновения	0	0	1992-05-07	0	0	0
[1932, 1945]	армия советский	Q1977778	18-я армия	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Львовско-Сандомирская операция	0	0	0	0	1944-01-01
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Восточно-Карпатская операция	0	0	0	0	1944-01-01
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Проскуровско-Черновицкая наступательная операция	0	0	0	0	1944-01-01
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Керченско-Эльтигенская десантная операция	0	0	0	0	1943-01-01
[1932, 1945]	армия советский	Q2469025	3-я армия	P571	дата основания/создания/возникновения	0	0	1939-01-01	0	0	0
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Житомирско-Бердичевская операция	0	0	0	0	1943-01-01
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Армавиро-Майкопская операция	0	0	0	0	1942-01-01
[1932, 1945]	армия советский	Q1977778	18-я армия	P607	война/сражение	Новороссийско-Таманская операция	0	0	0	0	1943-01-01
[1939, 1945]	армия ссср	Q4030397	26-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1940-01-01	0	0	0
[1939, 1945]	армия ссср	Q4030779	30-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031448	45-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031353	42-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031021	36-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1927, 1932]	армия ссср	Q4338181	Особая Краснознамённая Дальневосточная армия	P571	дата основания/создания/возникновения	0	0	1929-01-01	0	0	0
[1939, 1945]	армия ссср	Q4029156	17-я армия	P571	дата основания/создания/возникновения	0	0	1940-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031725	52-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031542	49-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031819	56-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-10-01	0	0	0
[1939, 1945]	армия ссср	Q4032252	70-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1942-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031982	60-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-11-15	0	0	0
[1939, 1945]	армия ссср	Q4031746	53-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031673	50-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031819	56-я армия (СССР)	P576	дата прекращения существования	0	0	1943-11-01	0	0	0
[1939, 1945]	армия ссср	Q4029919	20-я армия (СССР)	P576	дата прекращения существования	0	0	1944-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031102	38-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031473	46-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4029919	20-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1993, 1997]	армия ссср	Q43456	Советская армия	P576	дата прекращения существования	0	0	1993-12-25	0	0	0
[1939, 1945]	армия ссср	Q4030451	27-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4030873	32-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1941-01-01	0	0	0
[1939, 1945]	армия ссср	Q4031473	46-я армия (СССР)	P576	дата прекращения существования	0	0	1943-01-01	0	0	0
[1939, 1945]	армия ссср	Q4032124	67-я армия (СССР)	P571	дата основания/создания/возникновения	0	0	1942-10-10	0	0	0
[1983, 1985]	армия судан	Q459960	Народная армия освобождения Судана	P571	дата основания/создания/возникновения	0	0	1983-01-01	0	0	0
[1964, 1968]	армия трясогузка	Q4069627	Армия «Трясогузки»	P577	дата публикации	0	0	1964-01-01	0	0	0
[1942, 1944]	армия ударный	Q4031655	5-я ударная армия	P571	дата основания/создания/возникновения	0	0	1942-01-01	0	0	0
[1991, 2003]	армия украинский	Q936105	Вооружённые силы Украины	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
[2003, 2008]	армия хрулев	Q4286823	медаль «Генерал армии Хрулёв»	P571	дата основания/создания/возникновения	0	0	2004-07-10	0	0	0
[1944, 1948]	армия центр	Q158260	Группа армий «Центр»	P576	дата прекращения существования	0	0	1944-01-01	0	0	0
[1953, 1956]	армия чехословацкий	Q2119775	Чехословацкая народная армия	P571	дата основания/создания/возникновения	0	0	1954-01-01	0	0	0
[1937, 1946]	армия югославия	Q155198	Народно-освободительная армия Югославии	P571	дата основания/создания/возникновения	0	0	1941-06-22	0	0	0
[1937, 1946]	армия югославия	Q155198	Народно-освободительная армия Югославии	P576	дата прекращения существования	0	0	1945-03-01	0	0	0
[2001, 2005]	армия япония	Q333954	Красная армия Японии	P576	дата прекращения существования	0	0	2002-01-01	0	0	0
[2001, 2005]	армия япония	Q333954	Красная армия Японии	P3461	признаётся террористической организацией по версии	США	0	0	1997-10-08	2001-10-08	0
[1945, 1946]	армия японский	Q276535	Императорская армия Японии	P576	дата прекращения существования	0	0	1945-01-01	0	0	0
[1988, 1992]	армянский движение	Q683458	АОД	P571	дата основания/создания/возникновения	0	0	1988-02-20	0	0	0
[1988, 1994]	армянский общенациональный	Q683458	АОД	P571	дата основания/создания/возникновения	0	0	1988-02-20	0	0	0
[1923, 1930]	армянский район	Q2632326	Мясниковский район	P571	дата основания/создания/возникновения	0	0	1926-01-01	0	0	0
[1935, 1940]	армянский сср	Q132856	Армянская Советская Социалистическая Республика	P131	административно-территориальная единица	Закавказская Социалистическая Федеративная Советская Республика	0	0	1922-03-12	1936-12-05	0
[1935, 1940]	армянский сср	Q132856	Армянская Советская Социалистическая Республика	P131	административно-территориальная единица	СССР	0	0	1936-12-05	0	0
[1935, 1940]	армянский сср	Q132856	Армянская Советская Социалистическая Республика	P31	это частный случай понятия	союзная республика в составе СССР	0	0	1936-12-05	1991-08-30	0
[1935, 1940]	армянский сср	Q132856	Армянская Советская Социалистическая Республика	P31	это частный случай понятия	административно-территориальная единица	Закавказская Социалистическая Федеративная Советская Республика	0	1922-12-30	1936-12-04	0
[1973, 1975]	армянский энциклопедия	Q2657718	Армянская советская энциклопедия	P577	дата публикации	0	0	1974-01-01	0	0	0
[2000, 2005]	арник горный	Q207848	Арника горная	P166	полученные награды	Medicinal plant of the year	0	0	0	0	2001-01-01
[1983, 1985]	арно бабаджанян	Q694123	Арно Арутюнович Бабаджанян	P570	дата смерти	0	0	1983-11-11	0	0	0
[1991, 1993]	арно брекер	Q61055	Арно Брекер	P570	дата смерти	0	0	1991-02-13	0	0	0
[1929, 1931]	арно гольц	Q64404	Арно Хольц	P570	дата смерти	0	0	1929-10-26	0	0	0
[1929, 1931]	арно гольц	Q64404	Арно Хольц	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1929-01-01
[1970, 1972]	арно данжуа	Q691340	Данжуа, Арно	P166	полученные награды	Большая золотая медаль имени М. В. Ломоносова	0	0	0	0	1970-01-01
[1978, 1980]	арно шмидт	Q77325	Арно Шмидт	P570	дата смерти	0	0	1979-06-03	0	0	0
[1986, 1989]	арнольд александрович	Q4520481	Шаргородский, Арнольд Александрович	P570	дата смерти	0	0	1986-05-07	0	0	0
[1926, 1927]	арнольд беннет	Q314158	Арнольд Беннетт	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1926-01-01
[1976, 1989]	арнольд в	Q157642	Владимир Игоревич Арнольд	P166	полученные награды	Crafoord Prize in Mathematics	0	0	0	0	1982-01-01
[1936, 1939]	арнольд в	Q157642	Владимир Игоревич Арнольд	P569	дата рождения	0	0	1937-06-12	0	0	0
[1990, 1991]	арнольд владимир	Q157642	Владимир Игоревич Арнольд	P463	участник организации или клуба	Европейская академия	0	0	1990-01-01	0	0
[1969, 1972]	арнольд г	Q4069786	Арнольд, Арнольд Григорьевич	P570	дата смерти	0	0	1969-06-19	0	0	0
[1975, 1979]	арнольд григорьевич	Q4058458	Азрикан, Арнольд Григорьевич	P570	дата смерти	0	0	1976-07-19	0	0	0
[1955, 1960]	арнольд дж	Q185381	Тойнби, Арнольд Джозеф	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1957-01-01
[1974, 1980]	арнольд джозеф	Q185381	Тойнби, Арнольд Джозеф	P570	дата смерти	0	0	1975-10-22	0	0	0
[1936, 1937]	арнольд зоммерфельд	Q77078	Арнольд Зоммерфельд	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1936-01-01
[1964, 1968]	арнольд и	Q157642	Владимир Игоревич Арнольд	P166	полученные награды	Ленинская премия	0	0	0	0	1965-01-01
[1982, 1984]	арнольд и	Q157642	Владимир Игоревич Арнольд	P166	полученные награды	Crafoord Prize in Mathematics	0	0	0	0	1982-01-01
[1992, 1998]	арнольд кац	Q4217807	Кац, Арнольд Михайлович	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1994-01-01
[1992, 1997]	арнольд михайлович	Q4217807	Кац, Арнольд Михайлович	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	1994-01-01
[1992, 1997]	арнольд михайлович	Q4102567	Вайсфельд, Арнольд Михайлович	P570	дата смерти	0	0	1996-01-01	0	0	0
[1977, 1981]	арнольд наумович	Q4430152	Сохор, Арнольд Наумович	P570	дата смерти	0	0	1977-03-12	0	0	0
[1987, 1992]	арнольд петрович	Q3623599	Чернушевич, Арнольд Петрович	P570	дата смерти	0	0	1991-09-02	0	0	0
[2001, 2006]	арнольд рюйтель	Q194000	Арнольд Рюйтель	P166	полученные награды	кавалер Большого креста ордена Святого Олафа	0	0	0	0	2002-01-01
[2001, 2006]	арнольд рюйтель	Q194000	Арнольд Рюйтель	P39	занимаемая должность	президент Эстонской Республики	0	0	2001-10-08	2006-10-09	0
[1978, 1981]	арнольд степанович	Q1989811	Чикобава, Арнольд Степанович	P166	полученные награды	орден Ленина	0	0	0	0	1978-01-01
[1975, 1976]	арнольд тойнби	Q185381	Тойнби, Арнольд Джозеф	P570	дата смерти	0	0	1975-10-22	0	0	0
[1947, 1953]	арнольд тойнби	Q185381	Тойнби, Арнольд Джозеф	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1950-01-01
[1957, 1965]	арнольд тойнби	Q185381	Тойнби, Арнольд Джозеф	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1957-01-01
[1998, 2002]	арнольд федорович	Q194000	Арнольд Рюйтель	P39	занимаемая должность	президент Эстонской Республики	0	0	2001-10-08	2006-10-09	0
[2008, 2009]	арнольд федорович	Q194000	Арнольд Рюйтель	P166	полученные награды	орден Государственного герба на цепи	0	0	0	0	2008-01-01
[1978, 1979]	арнольд хаузер	Q365852	Хаузер, Арнольд	P570	дата смерти	0	0	1978-01-28	0	0	0
[1968, 1969]	арнольд цвейг	Q75868	Цвейг, Арнольд	P570	дата смерти	0	0	1968-11-26	0	0	0
[1949, 1954]	арнольд цвейг	Q75868	Цвейг, Арнольд	P39	занимаемая должность	депутат Народной палаты ГДР	0	0	1949-01-01	1967-01-01	0
[1956, 1961]	арнольд цвейг	Q75868	Цвейг, Арнольд	P1411	номинирован на	Нобелевская премия мира	0	0	0	0	1960-01-01
