Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1945, 1947]	аксельрод и	Q128494	Любовь Исааковна Аксельрод	P570	дата смерти	0	0	1946-02-05	0	0	0
[2004, 2006]	аксененко е	Q4059983	Аксёненко, Николай Емельянович	P570	дата смерти	0	0	2005-07-20	0	0	0
[1997, 2003]	аксененко с	Q4059982	Аксёненко, Сергей Иванович	P39	занимаемая должность	народный депутат Украины	0	0	1994-05-11	1998-05-12	0
[1988, 1990]	аксенов александр	Q2985033	Александр Никифорович Аксёнов	P39	занимаемая должность	председатель Государственного комитета СССР по телевидению и радиовещанию	0	0	1985-01-01	1989-01-01	0
[1993, 1998]	аксенов александр	Q14954596	Аксёнов, Александр Александрович	P569	дата рождения	0	0	1994-01-07	0	0	0
[1965, 1966]	аксенов александр	Q2985033	Александр Никифорович Аксёнов	P39	занимаемая должность	министр внутренних дел Белорусской ССР	0	0	1960-01-01	1965-01-01	0
[1977, 1982]	аксенов в	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1980-06-16
[1977, 1982]	аксенов в	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	орден Ленина	0	0	0	0	1980-06-16
[2004, 2005]	аксенов в	Q315185	Василий Павлович Аксёнов	P166	полученные награды	Русский Букер	0	0	0	0	2004-01-01
[1960, 1964]	аксенов в	Q4060002	Всеволод Николаевич Аксёнов	P570	дата смерти	0	0	1960-03-29	0	0	0
[1977, 1982]	аксенов в	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	Герой Советского Союза	0	0	0	0	1980-06-16
[1959, 1962]	аксенов василий	Q315185	Василий Павлович Аксёнов	P2031	начало периода активности	0	0	1959-01-01	0	0	0
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1976-09-28
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	Лётчик-космонавт СССР	0	0	0	0	1976-09-28
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	орден Карла Маркса	0	0	0	0	1976-10-13
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	Герой Советского Союза	0	0	0	0	1980-06-16
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1980-06-16
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	орден Ленина	0	0	0	0	1980-06-16
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	Герой Советского Союза	0	0	0	0	1976-09-28
[1975, 1982]	аксенов владимир	Q468250	Владимир Викторович Аксёнов	P166	полученные награды	орден Ленина	0	0	0	0	1976-09-28
[1934, 1938]	аксенов и	Q4060004	Иван Аксёнов	P570	дата смерти	0	0	1935-09-03	0	0	0
[1947, 1950]	аксенов н	Q4060002	Всеволод Николаевич Аксёнов	P166	полученные награды	заслуженный артист РСФСР	0	0	0	0	1947-01-01
[1947, 1950]	аксенов н	Q4060002	Всеволод Николаевич Аксёнов	P166	полученные награды	Сталинская премия	0	0	0	0	1948-01-01
[1956, 1961]	аксенов п	Q315185	Василий Павлович Аксёнов	P2031	начало периода активности	0	0	1959-01-01	0	0	0
[1972, 1973]	аксенов сергей	Q15838823	Сергей Валерьевич Аксёнов	P569	дата рождения	0	0	1972-11-26	0	0	0
[1972, 1973]	аксенов сергей	Q15063940	Аксёнов, Сергей Николаевич	P569	дата рождения	0	0	1972-05-10	0	0	0
[1995, 2001]	аксуский район	Q2737272	Аксуский район	P131	административно-территориальная единица	Талды-Курганская область	0	0	1967-12-23	1997-04-22	0
[1965, 1969]	аксуский район	Q2737272	Аксуский район	P131	административно-территориальная единица	Алматинская область	0	0	1959-06-06	1967-12-22	0
[1995, 2001]	аксуский район	Q2737272	Аксуский район	P131	административно-территориальная единица	Алматинская область	0	0	1997-04-23	0	0
[1958, 1962]	аксуский район	Q2737272	Аксуский район	P131	административно-территориальная единица	Талды-Курганская область	0	0	1944-03-16	1959-06-05	0
[1984, 1989]	аксьон директ	Q343657	Прямое действие (Франция)	P576	дата прекращения существования	0	0	1987-01-01	0	0	0
[1945, 1947]	акт капитуляция	Q700983	Акт капитуляции Германии	P571	дата основания/создания/возникновения	0	0	1945-05-07	0	0	0
[1945, 1947]	акт капитуляция	Q700983	Акт капитуляции Германии	P585	момент времени	0	0	1945-05-07	0	0	0
[1991, 2002]	акт о	Q1427950	Акт о Шотландии 1998 года	P577	дата публикации	0	0	1998-01-01	0	0	0
[1975, 1981]	акт хельсинкский	Q318161	Заключительный акт Совещания по безопасности и сотрудничеству в Европе	P585	момент времени	0	0	1975-08-01	0	0	0
[1999, 2000]	актер дэвид	Q362332	Дэвид Кросс	P1411	номинирован на	Primetime Emmy Award for Outstanding Writing for a Variety, Music or Comedy Program	0	0	0	0	1999-01-01
[1992, 1994]	актер дэвид	Q362332	Дэвид Кросс	P1411	номинирован на	Primetime Emmy Award for Outstanding Writing for a Variety, Music or Comedy Program	0	0	0	0	1993-01-01
[1992, 1994]	актер дэвид	Q362332	Дэвид Кросс	P166	полученные награды	Primetime Emmy Award for Outstanding Writing for a Variety, Music or Comedy Program	0	0	0	0	1993-01-01
[1957, 1958]	актер игорь	Q4451481	Тарадайкин, Игорь Георгиевич	P569	дата рождения	0	0	1957-09-28	0	0	0
[1963, 1964]	актер пьер	Q958955	Бланшар, Пьер (актёр)	P570	дата смерти	0	0	1963-11-21	0	0	0
[1950, 1955]	актер сергей	Q4338523	Остапенко, Сергей (актёр)	P569	дата рождения	0	0	1952-06-05	0	0	0
[1963, 1968]	актер сергей	Q4111805	Виноградов, Сергей Александрович	P569	дата рождения	0	0	1965-06-16	0	0	0
[1986, 2003]	актер таганка	Q4426754	Содружество актёров Таганки	P571	дата основания/создания/возникновения	0	0	1993-01-01	0	0	0
[1995, 2004]	активный усилие	Q684446	Операция «Активные усилия»	P580	дата начала	0	0	2001-10-01	0	0	0
[1980, 1982]	актриса я	Q60851342	Я — актриса	P577	дата публикации	0	0	1980-01-01	0	0	0
[1923, 1927]	актюбинский губерния	Q4060160	Актюбинская губерния	P131	административно-территориальная единица	Казахская Автономная Социалистическая Советская Республика	0	0	1925-06-15	0	0
[1931, 1941]	актюбинский область	Q485437	Актюбинская область	P131	административно-территориальная единица	Казахская Автономная Социалистическая Советская Республика	0	0	1932-03-10	1936-12-04	0
[1931, 1941]	актюбинский область	Q485437	Актюбинская область	P571	дата основания/создания/возникновения	0	0	1932-03-10	0	0	0
[1931, 1941]	актюбинский область	Q485437	Актюбинская область	P131	административно-территориальная единица	Казахская Советская Социалистическая Республика	0	0	1936-12-05	1991-12-10	0
[1929, 1936]	актюбинский район	Q4060168	Актюбинский район	P131	административно-территориальная единица	Казахская Автономная Социалистическая Советская Республика	0	0	1930-12-17	1933-10-01	0
[1929, 1936]	актюбинский район	Q4060168	Актюбинский район	P131	административно-территориальная единица	Актюбинский округ	0	0	1928-01-17	1930-12-16	0
[1995, 1999]	акула перо	Q24935116	Акулы пера	P580	дата начала	0	0	1995-01-08	0	0	0
[1995, 1999]	акула перо	Q24935116	Акулы пера	P582	дата окончания	0	0	1998-12-28	0	0	0
[1990, 1994]	акула с	Q4127704	Встречи с акулами	P577	дата публикации	0	0	1991-01-01	0	0	0
[1936, 1941]	акулов и	Q4060209	Акулов, Иван Алексеевич	P570	дата смерти	0	0	1937-10-30	0	0	0
[1988, 1990]	акулов иван	Q4060206	Акулов, Иван Иванович	P570	дата смерти	0	0	1988-12-25	0	0	0
[1960, 1962]	акулов м	Q4060208	Акулов, Михаил Павлович	P569	дата рождения	0	0	1960-08-16	0	0	0
[1960, 1961]	акулов п	Q4060208	Акулов, Михаил Павлович	P569	дата рождения	0	0	1960-08-16	0	0	0
[1948, 1952]	акулова и	Q4060214	Ирина Григорьевна Акулова	P569	дата рождения	0	0	1951-06-08	0	0	0
[1954, 1958]	акустический журнал	Q4060253	Акустический журнал	P571	дата основания/создания/возникновения	0	0	1955-01-01	0	0	0
[1988, 1992]	акушинский район	Q619226	Акушинский район	P131	административно-территориальная единица	Дагестан	0	0	1991-12-17	0	0
[1987, 1997]	акционерный банк	Q827011	Акционерный банк Россия	P571	дата основания/создания/возникновения	0	0	1990-06-27	0	0	0
[1989, 1996]	я кадар	Q200850	Янош Кадар	P570	дата смерти	0	0	1989-07-06	0	0	0
[2001, 2003]	я козловский	Q4226913	Козловский, Яков Абрамович	P570	дата смерти	0	0	2001-06-01	0	0	0
[1979, 1983]	якир и	Q4536704	Якир, Яков Иосифович	P570	дата смерти	0	0	1980-01-01	0	0	0
[1958, 1959]	якоб буркхардт	Q116244	Карл Якоб Буркхардт	P166	полученные награды	медаль Виллибальда Пиркгеймера	0	0	0	0	1958-01-01
[1948, 1950]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	член бундестага Германии	0	0	1949-01-01	1957-01-01	0
[1961, 1962]	якоб кайзер	Q64531	Якоб Кайзер	P570	дата смерти	0	0	1961-05-07	0	0	0
[1948, 1950]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	член Городского совета Берлина	0	0	1946-11-26	1949-10-13	0
[1948, 1950]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	федеральный министр Германии	0	0	1949-01-01	1957-01-01	0
[1952, 1954]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	член бундестага Германии	0	0	1949-01-01	1953-09-07	0
[1952, 1954]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	член бундестага Германии	0	0	1949-09-07	1953-09-07	0
[1948, 1950]	якоб кайзер	Q64531	Якоб Кайзер	P39	занимаемая должность	член бундестага Германии	0	0	1949-09-07	1957-01-01	0
[1956, 1964]	якобсон о	Q156201	Роман Осипович Якобсон	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1962-01-01
[1956, 1968]	якобсон р	Q156201	Роман Осипович Якобсон	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1962-01-01
[1981, 1996]	якобсон роман	Q156201	Роман Осипович Якобсон	P166	полученные награды	Гегелевская премия	0	0	0	0	1982-01-01
[1962, 1963]	якобсон роман	Q156201	Роман Осипович Якобсон	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1962-01-01
[1981, 1996]	якобсон роман	Q156201	Роман Осипович Якобсон	P570	дата смерти	0	0	1982-07-18	0	0	0
[1960, 1964]	яков абрамович	Q4233435	Яков Абрамович Корнфельд	P570	дата смерти	0	0	1962-06-04	0	0	0
[1923, 1926]	яков абрамович	Q4152313	Гуревич, Яков Абрамович	P569	дата рождения	0	0	1924-05-28	0	0	0
[1992, 1997]	яков абрамович	Q1313602	Яков Абрамович Смородинский	P570	дата смерти	0	0	1992-10-16	0	0	0
[1960, 1964]	яков абрамович	Q17154806	Ловцкий, Яков Абрамович	P570	дата смерти	0	0	1961-06-02	0	0	0
[1952, 1956]	яков абрамович	Q3143282	Зильберман, Яков Абрамович	P569	дата рождения	0	0	1954-05-26	0	0	0
[1923, 1926]	яков абрамович	Q4212688	Канторович, Яков Абрамович	P570	дата смерти	0	0	1925-10-15	0	0	0
[2003, 2009]	яков александрович	Q4497146	Яков Хелемский	P570	дата смерти	0	0	2003-09-06	0	0	0
[2003, 2009]	яков александрович	Q4417190	Сергунин, Яков Александрович	P570	дата смерти	0	0	2004-06-25	0	0	0
[1993, 1998]	яков александрович	Q4371994	Пономарёв, Яков Александрович	P570	дата смерти	0	0	1997-02-22	0	0	0
[1927, 1931]	яков александрович	Q4423222	Слащёв, Яков Александрович	P570	дата смерти	0	0	1929-01-11	0	0	0
[1993, 1998]	яков александрович	Q1554208	Яков Александрович Сегель	P570	дата смерти	0	0	1995-05-19	0	0	0
[1980, 1981]	яков александрович	Q715680	Малик, Яков Александрович	P570	дата смерти	0	0	1980-02-11	0	0	0
[2003, 2009]	яков александрович	Q4347749	Певзнер, Яков Александрович	P570	дата смерти	0	0	2003-01-01	0	0	0
[2003, 2009]	яков александрович	Q21144098	Угай, Яков Александрович	P570	дата смерти	0	0	2007-05-04	0	0	0
[1987, 1991]	яков александрович	Q15068089	Казаков, Яков Александрович	P570	дата смерти	0	0	1989-03-23	0	0	0
[2003, 2009]	яков александрович	Q15064340	Басов, Яков Александрович	P570	дата смерти	0	0	2004-03-16	0	0	0
[1927, 1931]	яков александрович	Q4464890	Тугендхольд, Яков Александрович	P570	дата смерти	0	0	1928-11-29	0	0	0
[1974, 1977]	яков алексеевич	Q53761387	Хотенко, Яков Алексеевич	P570	дата смерти	0	0	1976-10-24	0	0	0
[1979, 1982]	яков анатольевич	Q4256221	Левант, Яков Анатольевич	P570	дата смерти	0	0	1981-08-18	0	0	0
[1979, 1982]	яков анатольевич	Q8047125	Залевский, Яков Анатольевич	P569	дата рождения	0	0	1980-05-30	0	0	0
[2002, 2007]	яков анатольевич	Q8047125	Залевский, Яков Анатольевич	P54	член спортивной команды	Пальмира (футбольный клуб)	0	0	2003-01-01	2004-01-01	0
[2002, 2007]	яков анатольевич	Q8047125	Залевский, Яков Анатольевич	P54	член спортивной команды	Сахалин	0	0	2006-01-01	2006-01-01	0
[2002, 2007]	яков анатольевич	Q8047125	Залевский, Яков Анатольевич	P54	член спортивной команды	Тирасполь	0	0	2001-01-01	2002-01-01	0
[1989, 1990]	яков андреевич	Q965943	Селезнёв, Яков Андреевич	P569	дата рождения	0	0	1989-08-04	0	0	0
[1946, 1947]	яков андреевич	Q4307903	Мурашкин, Яков Андреевич	P570	дата смерти	0	0	1946-08-26	0	0	0
[1999, 2003]	яков аркадьевич	Q4143880	Яков Аркадьевич Гордин	P166	полученные награды	Северная Пальмира (литературная премия)	0	0	0	0	2000-01-01
[1999, 2003]	яков аркадьевич	Q4143880	Яков Аркадьевич Гордин	P166	полученные награды	Царскосельская художественная премия	0	0	0	0	2001-01-01
[1937, 1939]	яков аронович	Q4480561	Файвуш, Яков Аронович	P570	дата смерти	0	0	1938-04-27	0	0	0
[1956, 1958]	яков афанасьевич	Q18280155	Шашлов, Яков Афанасьевич	P570	дата смерти	0	0	1956-12-23	0	0	0
[2001, 2005]	яков афанасьевич	Q15087497	Пузыркин, Яков Афанасьевич	P570	дата смерти	0	0	2002-01-13	0	0	0
[1975, 1977]	яков бенционович	Q16636559	Герцович, Яков Бенционович	P570	дата смерти	0	0	1976-04-21	0	0	0
[1929, 1931]	яков блюмкин	Q1679623	Яков Григорьевич Блюмкин	P570	дата смерти	0	0	1929-11-03	0	0	0
[1984, 1985]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	золотая медаль Королевского астрономического общества	0	0	0	0	1984-01-01
[1949, 1950]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1949-10-29
[1949, 1950]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Сталинская премия	0	0	0	0	1949-01-01
[1949, 1950]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1949-10-29
[1937, 1943]	яков борисович	Q15060849	Юдельсон, Яков Борисович	P569	дата рождения	0	0	1937-12-31	0	0	0
[2002, 2003]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Премия имени А. А. Фридмана	0	0	0	0	2002-01-01
[1949, 1950]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	орден Ленина	0	0	0	0	1949-10-29
[1952, 1955]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Сталинская премия	0	0	0	0	1953-01-01
[1952, 1955]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	орден «Знак Почёта»	0	0	0	0	1954-01-01
[1952, 1955]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Герой Социалистического Труда	0	0	0	0	1954-01-04
[1990, 1996]	яков борисович	Q3147208	Белопольский, Яков Борисович	P570	дата смерти	0	0	1993-05-05	0	0	0
[1984, 1985]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	орден Октябрьской Революции	0	0	0	0	1984-03-07
[1959, 1963]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	орден Ленина	0	0	0	0	1962-01-01
[1937, 1943]	яков борисович	Q15064831	Быкин, Яков Борисович	P570	дата смерти	0	0	1938-02-10	0	0	0
[1959, 1963]	яков борисович	Q4527859	Шумяцкий, Яков Борисович	P570	дата смерти	0	0	1962-01-01	0	0	0
[1959, 1963]	яков борисович	Q12158538	Перемен, Яков Борисович	P570	дата смерти	0	0	1960-01-01	0	0	0
[1937, 1943]	яков борисович	Q4261116	Лившиц, Яков Борисович	P570	дата смерти	0	0	1942-01-01	0	0	0
[1952, 1955]	яков борисович	Q366471	Яков Борисович Зельдович	P166	полученные награды	медаль «Серп и Молот»	0	0	0	0	1954-01-04
[1968, 1969]	яков борисович	Q20769136	Фридман, Яков Борисович	P570	дата смерти	0	0	1968-02-09	0	0	0
[1974, 1976]	яков браун	Q16627907	Браун, Яков Борисович	P570	дата смерти	0	0	1975-01-01	0	0	0
[2000, 2001]	яков варшавский	Q4104087	Варшавский, Яков Львович	P570	дата смерти	0	0	2000-03-13	0	0	0
[1993, 1997]	яков васильевич	Q4399235	Ругоев, Яакко Васильевич	P570	дата смерти	0	0	1993-06-17	0	0	0
[1923, 1924]	яков васильевич	Q4093901	Борисов, Яков Васильевич	P570	дата смерти	0	0	1923-01-01	0	0	0
[1923, 1924]	яков васильевич	Q4095337	Бочаров, Яков Васильевич	P569	дата рождения	0	0	1923-01-01	0	0	0
[1943, 1945]	яков васильевич	Q4095337	Бочаров, Яков Васильевич	P570	дата смерти	0	0	1943-10-02	0	0	0
[1943, 1945]	яков васильевич	Q4132915	Гальчевский, Яков Васильевич	P570	дата смерти	0	0	1943-03-22	0	0	0
[1923, 1924]	яков васильевич	Q16681022	Никонов, Яков Васильевич	P569	дата рождения	0	0	1923-10-15	0	0	0
[1968, 1970]	яков вениаминович	Q4396020	Родос, Яков Вениаминович	P570	дата смерти	0	0	1968-01-01	0	0	0
[1986, 1990]	яков вениаминович	Q4155485	Дашевский, Яков Вениаминович	P570	дата смерти	0	0	1987-07-14	0	0	0
[1992, 1997]	яков викторович	Q11716297	Крипак, Яков Викторович	P54	член спортивной команды	Металлург	0	0	1996-01-01	1997-01-01	0
[1978, 1982]	яков викторович	Q11716297	Крипак, Яков Викторович	P569	дата рождения	0	0	1978-06-13	0	0	0
[1955, 1957]	яков владимирович	Q19668022	Вейнберг, Яков Владимирович	P570	дата смерти	0	0	1956-11-02	0	0	0
[1924, 1929]	яков владимирович	Q4406724	Самойлов, Яков Владимирович	P570	дата смерти	0	0	1925-09-29	0	0	0
[1924, 1929]	яков владимирович	Q12117509	Лейзерович, Яков Владимирович	P569	дата рождения	0	0	1925-11-08	0	0	0
[1955, 1959]	яков гаврилович	Q4241775	Кротов, Яков Гаврилович	P569	дата рождения	0	0	1957-05-31	0	0	0
[1963, 1966]	яков георгиевич	Q1679617	Яков Георгиевич Владимиров	P2962	шахматный титул	мастер спорта СССР по шахматной композиции	0	0	1963-01-01	0	0
[1987, 1989]	яков георгиевич	Q1679617	Яков Георгиевич Владимиров	P2962	шахматный титул	Гроссмейстер ФИДЕ по шахматной композиции	0	0	1988-01-01	0	0
[1972, 1973]	яков георгиевич	Q4096369	Бреус, Яков Георгиевич	P570	дата смерти	0	0	1972-08-10	0	0	0
[1992, 1996]	яков герасимович	Q4398752	Рохлин, Яков Герасимович	P570	дата смерти	0	0	1995-01-01	0	0	0
[1933, 1936]	яков герасимович	Q4398752	Рохлин, Яков Герасимович	P2962	шахматный титул	мастер спорта СССР по шахматам	0	0	1967-01-01	1935-01-01	0
[1933, 1936]	яков герасимович	Q4398752	Рохлин, Яков Герасимович	P2962	шахматный титул	мастер спорта СССР по шахматам	0	0	1929-01-01	1935-01-01	0
[1997, 2003]	яков гордин	Q4143880	Яков Аркадьевич Гордин	P166	полученные награды	Северная Пальмира (литературная премия)	0	0	0	0	2000-01-01
[1997, 2003]	яков гордин	Q4143880	Яков Аркадьевич Гордин	P166	полученные награды	Царскосельская художественная премия	0	0	0	0	2001-01-01
[1978, 1979]	яков гордон	Q4143910	Гордон, Яков Ефимович	P570	дата смерти	0	0	1978-01-01	0	0	0
[1937, 1938]	яков григорьевич	Q12150058	Савченко, Яков Григорьевич	P570	дата смерти	0	0	1937-11-02	0	0	0
[1993, 1998]	яков григорьевич	Q4286085	Машбиц, Яков Григорьевич	P570	дата смерти	0	0	1997-09-15	0	0	0
[1993, 1998]	яков григорьевич	Q15064879	Вараксин, Яков Григорьевич	P570	дата смерти	0	0	1993-04-30	0	0	0
[1940, 1942]	яков григорьевич	Q221768	Таубин, Яков Григорьевич	P570	дата смерти	0	0	1941-10-28	0	0	0
[1993, 1998]	яков григорьевич	Q950897	Синай, Яков Григорьевич	P166	полученные награды	премия Вольфа по математике	0	0	0	0	1997-01-01
[1984, 1991]	яков григорьевич	Q1542691	Куценко, Яков Григорьевич	P570	дата смерти	0	0	1988-08-13	0	0	0
[1923, 1928]	яков григорьевич	Q4445755	Сульдин, Яков Григорьевич	P569	дата рождения	0	0	1923-10-23	0	0	0
[1984, 1991]	яков григорьевич	Q950897	Синай, Яков Григорьевич	P166	полученные награды	Медаль Больцмана	0	0	0	0	1986-01-01
[1984, 1991]	яков григорьевич	Q950897	Синай, Яков Григорьевич	P166	полученные награды	премия Дэнни Хайнемана в области математической физики	0	0	0	0	1990-01-01
[1940, 1942]	яков григорьевич	Q4396863	Рокитянский, Яков Григорьевич	P569	дата рождения	0	0	1940-06-12	0	0	0
[1993, 1998]	яков григорьевич	Q721954	Пункин, Яков Григорьевич	P570	дата смерти	0	0	1994-10-12	0	0	0
[1940, 1942]	яков григорьевич	Q4264254	Яков Лихтенберг	P166	полученные награды	Сталинская премия	0	0	0	0	1941-01-01
[1940, 1942]	яков григорьевич	Q16714049	Хинчин, Яков Григорьевич	P570	дата смерти	0	0	1941-12-29	0	0	0
[1984, 1991]	яков григорьевич	Q4194149	Зощук, Яков Григорьевич	P570	дата смерти	0	0	1987-01-01	0	0	0
[1964, 1966]	яков григорьевич	Q21152423	Фельдман, Яков Григорьевич	P2962	шахматный титул	мастер спорта СССР по шахматам	0	0	1965-01-01	0	0
[1993, 1998]	яков григорьевич	Q18044632	Аркин, Яков Григорьевич	P570	дата смерти	0	0	1994-01-01	0	0	0
[1929, 1931]	яков давидович	Q541246	Яков Давидович Юзефович	P570	дата смерти	0	0	1929-07-05	0	0	0
[1956, 1959]	яков давидович	Q4084411	Березин, Яков Давыдович	P570	дата смерти	0	0	1957-07-01	0	0	0
[1992, 2000]	яков давидович	Q4112344	Витебский, Яков Давидович	P570	дата смерти	0	0	1992-11-28	0	0	0
[1933, 1934]	яков давидович	Q4152716	Гусев, Сергей Иванович (партийный деятель)	P570	дата смерти	0	0	1933-06-10	0	0	0
[1992, 2000]	яков давидович	Q4056045	Аврасин, Яков Давидович	P570	дата смерти	0	0	1994-11-18	0	0	0
[1986, 1987]	яков давидович	Q4205454	Ицхоки, Яков Давидович	P570	дата смерти	0	0	1986-01-02	0	0	0
[1957, 1958]	яков давыдович	Q4084411	Березин, Яков Давыдович	P570	дата смерти	0	0	1957-07-01	0	0	0
[1960, 1966]	яков давыдович	Q4390050	Рапопорт, Яков Давыдович	P570	дата смерти	0	0	1962-07-01	0	0	0
[1965, 1967]	яков данилович	Q12357524	Розенталь, Яков Данилович	P570	дата смерти	0	0	1966-01-01	0	0	0
[1972, 1974]	яков джугашвили	Q4160517	Яков Евгеньевич Джугашвили	P569	дата рождения	0	0	1972-07-14	0	0	0
[1993, 1997]	яков дмитриевич	Q15069669	Костин, Яков Дмитриевич	P570	дата смерти	0	0	1993-09-20	0	0	0
[1941, 1942]	яков дмитриевич	Q4083474	Беляев, Яков Дмитриевич	P570	дата смерти	0	0	1941-07-06	0	0	0
[1975, 1977]	яков емельянович	Q4139290	Гладких, Яков Емельянович	P570	дата смерти	0	0	1975-11-26	0	0	0
[1991, 1996]	яков ефимович	Q18408850	Каменецкий, Яков Ефимович	P570	дата смерти	0	0	1991-01-09	0	0	0
[1951, 1953]	яков ефимович	Q16447554	Луканин, Яков Ефимович	P570	дата смерти	0	0	1951-04-02	0	0	0
[1940, 1941]	яков ефимович	Q4256336	Левда, Яков Ефимович	P569	дата рождения	0	0	1940-09-06	0	0	0
[1996, 1999]	яков залманович	Q4506410	Цыпкин, Яков Залманович	P570	дата смерти	0	0	1997-12-02	0	0	0
[1965, 1969]	яков захарович	Q3147212	Слепенков, Яков Захарович	P570	дата смерти	0	0	1968-08-13	0	0	0
[1982, 1986]	яков захарович	Q4521706	Шведов, Яков Захарович	P570	дата смерти	0	0	1984-12-31	0	0	0
[1995, 2004]	яков зельдович	Q366471	Яков Борисович Зельдович	P166	полученные награды	Премия имени А. А. Фридмана	0	0	0	0	2002-01-01
[1993, 1997]	яков иванович	Q4446164	Сунчугашев, Яков Иванович	P570	дата смерти	0	0	1996-02-09	0	0	0
[1974, 1975]	яков иванович	Q15075138	Несвитский, Яков Иванович	P570	дата смерти	0	0	1974-04-28	0	0	0
[1945, 1952]	яков иванович	Q201135	Яков Иванович Николадзе	P570	дата смерти	0	0	1951-03-10	0	0	0
[1993, 1997]	яков иванович	Q4446164	Сунчугашев, Яков Иванович	P39	занимаемая должность	директор	Институт археологии РАН	0	1992-01-01	1995-01-01	0
[1925, 1927]	яков иванович	Q4100894	Быкадоров, Яков Иванович	P569	дата рождения	0	0	1925-01-01	0	0	0
[1937, 1938]	яков иванович	Q4195261	Иаков (Маскаев)	P570	дата смерти	0	0	1937-07-29	0	0	0
[1925, 1927]	яков иванович	Q18280016	Яков Иванович Чупин	P569	дата рождения	0	0	1925-10-29	0	0	0
[1945, 1952]	яков иванович	Q19910987	Подгорный, Яков Иванович	P570	дата смерти	0	0	1945-01-01	0	0	0
[1925, 1927]	яков иванович	Q4446164	Сунчугашев, Яков Иванович	P569	дата рождения	0	0	1926-01-15	0	0	0
[1981, 1982]	яков иванович	Q19910336	Мухачёв, Яков Иванович	P570	дата смерти	0	0	1981-03-02	0	0	0
[1945, 1952]	яков иванович	Q4072671	Афанасьев, Яков Иванович	P570	дата смерти	0	0	1945-01-16	0	0	0
[1937, 1938]	яков иванович	Q15064805	Бутович, Яков Иванович	P570	дата смерти	0	0	1937-10-17	0	0	0
[1973, 1977]	яков израилевич	Q1369531	Зак, Яков Израилевич	P570	дата смерти	0	0	1976-06-28	0	0	0
[1932, 1938]	яков ильин	Q15699539	Ильин, Яков Наумович	P570	дата смерти	0	0	1932-12-20	0	0	0
[1958, 1959]	яков ильич	Q1972109	Яков Ильич Фихман	P570	дата смерти	0	0	1958-05-18	0	0	0
[1993, 1997]	яков ильич	Q4506737	Чайка, Яков Ильич	P570	дата смерти	0	0	1995-03-25	0	0	0
[1993, 1997]	яков ильич	Q4107930	Верников, Яков Ильич	P570	дата смерти	0	0	1993-09-30	0	0	0
[1929, 1934]	яков иосифович	Q4401855	Рык, Яков Иосифович	P569	дата рождения	0	0	1929-12-06	0	0	0
[1980, 1981]	яков иосифович	Q4536704	Якир, Яков Иосифович	P570	дата смерти	0	0	1980-01-01	0	0	0
[1987, 1998]	яков иосифович	Q15069203	Колотинский, Яков Иосифович	P570	дата смерти	0	0	1997-03-06	0	0	0
[1987, 1998]	яков иосифович	Q4124232	Волчек, Яков Иосифович	P570	дата смерти	0	0	1988-11-01	0	0	0
