Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1962, 1964]	абрам моисеевич	Q129126	Деборин, Абрам Моисеевич	P570	дата смерти	0	0	1963-03-08	0	0	0
[1992, 1998]	абрам наумович	Q21098922	Зеликман, Абрам Наумович	P570	дата смерти	0	0	1993-06-18	0	0	0
[1973, 1977]	абрам роом	Q2271997	Роом, Абрам Матвеевич	P570	дата смерти	0	0	1976-07-26	0	0	0
[1973, 1975]	абрам рувимович	Q29360092	Лубанов, Абрам Рувимович	P570	дата смерти	0	0	1973-08-20	0	0	0
[1981, 1982]	абрам самойлович	Q4480622	Файнштейн, Абрам Самойлович	P570	дата смерти	0	0	1981-01-01	0	0	0
[1990, 1995]	абрам саулович	Q12171439	Шевелёв, Абрам Саулович	P570	дата смерти	0	0	1994-11-03	0	0	0
[1991, 1998]	абрам соломонович	Q4395987	Родов, Абрам Соломонович	P570	дата смерти	0	0	1996-07-05	0	0	0
[1979, 1980]	абрам соломонович	Q49785707	Сандлер, Абрам Соломонович	P570	дата смерти	0	0	1979-01-01	0	0	0
[1963, 1966]	абрам соломонович	Q4185454	Залманов, Абрам Соломонович	P570	дата смерти	0	0	1964-01-24	0	0	0
[1955, 1964]	абрам федорович	Q331067	Иоффе, Абрам Фёдорович	P570	дата смерти	0	0	1960-10-14	0	0	0
[1955, 1964]	абрам федорович	Q331067	Иоффе, Абрам Фёдорович	P1411	номинирован на	Нобелевская премия по физике	0	0	0	0	1959-01-01
[1958, 1964]	абрам яковлевич	Q4269718	Лурье, Абрам Яковлевич	P570	дата смерти	0	0	1958-06-03	0	0	0
[1947, 1950]	абрамов а	Q468277	Фёдор Александрович Абрамов	P2031	начало периода активности	0	0	1949-01-01	0	0	0
[1983, 1984]	абрамов а	Q468277	Фёдор Александрович Абрамов	P570	дата смерти	0	0	1983-05-14	0	0	0
[1924, 1933]	абрамов а	Q4524519	Ширяевец, Александр	P570	дата смерти	0	0	1924-05-15	0	0	0
[2002, 2003]	абрамов александр	Q21088064	Абрамов, Александр Абрамович	P570	дата смерти	0	0	2002-01-01	0	0	0
[1991, 1996]	абрамов александр	Q4054895	Абрамов, Александр Кузьмич	P570	дата смерти	0	0	1993-05-17	0	0	0
[1984, 1988]	абрамов александр	Q4054891	Абрамов, Александр Иванович	P570	дата смерти	0	0	1985-03-04	0	0	0
[1959, 1961]	абрамов александр	Q4054890	Абрамов, Александр Григорьевич	P569	дата рождения	0	0	1959-02-20	0	0	0
[2007, 2009]	абрамов алексей	Q4054899	Абрамов, Алексей Геннадьевич	P54	член спортивной команды	Динабург	0	0	2007-01-01	2008-01-01	0
[1969, 1972]	абрамов анатолий	Q7492754	Абрамов, Анатолий Сергеевич	P2031	начало периода активности	0	0	1971-01-01	0	0	0
[1990, 1998]	абрамов владимир	Q4054909	Абрамов, Владимир Никифорович	P570	дата смерти	0	0	1994-08-19	0	0	0
[1955, 1962]	абрамов г	Q4054890	Абрамов, Александр Григорьевич	P569	дата рождения	0	0	1959-02-20	0	0	0
[1994, 1995]	абрамов марк	Q4054928	Абрамов, Марк Александрович	P570	дата смерти	0	0	1994-01-25	0	0	0
[1934, 1940]	абрамов н	Q4054966	Абрамова, Наталья Николаевна	P569	дата рождения	0	0	1937-02-06	0	0	0
[1963, 1965]	абрамов николай	Q4054941	Абрамов, Николай Осипович	P570	дата смерти	0	0	1964-07-27	0	0	0
[1977, 1981]	абрамов п	Q2617148	Павел Сергеевич Абрамов	P569	дата рождения	0	0	1979-04-23	0	0	0
[1957, 1958]	абрамов с	Q4054892	Абрамов, Александр Сергеевич	P569	дата рождения	0	0	1957-02-10	0	0	0
[1970, 1980]	абрамов с	Q2617148	Павел Сергеевич Абрамов	P569	дата рождения	0	0	1979-04-23	0	0	0
[1992, 1997]	абрамов сергей	Q16864813	Сергей Абрамов	P569	дата рождения	0	0	1993-02-01	0	0	0
[1992, 1997]	абрамов сергей	Q4054946	Сергей Михайлович Абрамов	P803	учёное звание	профессор	0	0	1996-01-01	0	0
[1970, 1975]	абрамов сергей	Q2988426	Абрамов, Сергей Борисович	P569	дата рождения	0	0	1972-02-29	0	0	0
[1982, 1985]	абрамов ф	Q468277	Фёдор Александрович Абрамов	P570	дата смерти	0	0	1983-05-14	0	0	0
[1960, 1964]	абрамов федор	Q4054956	Абрамов, Фёдор Фёдорович	P570	дата смерти	0	0	1963-03-10	0	0	0
[1978, 1982]	абрамова а	Q3919167	Абрамова, Надежда Александровна	P570	дата смерти	0	0	1979-02-18	0	0	0
[1982, 1989]	абрамова к	Q448867	Екатерина Константиновна Абрамова	P569	дата рождения	0	0	1982-04-14	0	0	0
[1937, 1941]	абрамова н	Q4054966	Абрамова, Наталья Николаевна	P569	дата рождения	0	0	1937-02-06	0	0	0
[1937, 1941]	абрамович а	Q4054973	Абрамович, Абрам Григорьевич	P570	дата смерти	0	0	1937-07-10	0	0	0
[1992, 1995]	абрамович александр	Q4211353	Каменский, Александр Абрамович	P570	дата смерти	0	0	1992-01-01	0	0	0
[1992, 1995]	абрамович александр	Q12114229	Красновский, Александр Абрамович	P570	дата смерти	0	0	1993-05-16	0	0	0
[1992, 1995]	абрамович александр	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1992-01-01
[1992, 1995]	абрамович александр	Q43425175	Александр Абрамович Барях	P512	учёная степень	доктор технических наук	0	0	0	0	1994-01-01
[2001, 2003]	абрамович александр	Q43425175	Александр Абрамович Барях	P803	учёное звание	профессор	0	0	2001-01-01	0	0
[2001, 2003]	абрамович александр	Q21088064	Абрамов, Александр Абрамович	P570	дата смерти	0	0	2002-01-01	0	0	0
[1960, 1961]	абрамович б	Q4054970	Абрамович, Борис Михайлович	P569	дата рождения	0	0	1960-01-29	0	0	0
[1937, 1939]	абрамович г	Q4054973	Абрамович, Абрам Григорьевич	P570	дата смерти	0	0	1937-07-10	0	0	0
[1966, 1967]	абрамович гринберг	Q4149568	Гринберг, Александр Абрамович	P570	дата смерти	0	0	1966-07-16	0	0	0
[1980, 1986]	абрамович драгунский	Q2497621	Давид Абрамович Драгунский	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-03-11
[1980, 1986]	абрамович драгунский	Q2497621	Давид Абрамович Драгунский	P410	воинское звание	генерал-полковник	0	0	1984-04-26	0	0
[1992, 1993]	абрамович илизар	Q370260	Илизаров, Гавриил Абрамович	P570	дата смерти	0	0	1992-07-24	0	0	0
[1999, 2001]	абрамович каменский	Q4211362	Каменский, Захар Абрамович	P570	дата смерти	0	0	1999-12-03	0	0	0
[1991, 1992]	абрамович ковда	Q4225724	Ковда, Виктор Абрамович	P570	дата смерти	0	0	1991-10-23	0	0	0
[1961, 1965]	абрамович л	Q4054978	Абрамович, Луис	P569	дата рождения	0	0	1962-03-26	0	0	0
[1946, 1947]	абрамович м	Q47496	Марина Абрамович	P569	дата рождения	0	0	1946-11-30	0	0	0
[1957, 1962]	абрамович м	Q4054970	Абрамович, Борис Михайлович	P569	дата рождения	0	0	1960-01-29	0	0	0
[2000, 2001]	абрамович р	Q171428	Роман Аркадьевич Абрамович	P39	занимаемая должность	губернатор Чукотского автономного округа	0	0	2000-12-17	2008-07-03	0
[1999, 2007]	абрамович роман	Q171428	Роман Аркадьевич Абрамович	P39	занимаемая должность	губернатор Чукотского автономного округа	0	0	2000-12-17	2008-07-03	0
[1961, 1968]	абрамович самосуд	Q1302277	Самосуд, Самуил Абрамович	P570	дата смерти	0	0	1964-11-06	0	0	0
[1954, 1958]	абрамович шайн	Q720719	Шайн, Григорий Абрамович	P570	дата смерти	0	0	1956-08-04	0	0	0
[1993, 1997]	абрамовна сирота	Q4420807	Сирота, Роза Абрамовна	P570	дата смерти	0	0	1995-11-01	0	0	0
[1956, 1960]	абрамян а	Q2633067	Овик Аргамович Абрамян	P569	дата рождения	0	0	1958-01-24	0	0	0
[1956, 1960]	абрамян а	Q4055033	Абрамян, Ара Аршавирович	P569	дата рождения	0	0	1957-04-15	0	0	0
[1956, 1960]	абрамян а	Q4055034	Абрамян, Гагик Аршавирович	P569	дата рождения	0	0	1956-01-20	0	0	0
[1993, 1995]	абрамян д	Q3505201	Абрамян, Сурен Джангирович	P410	воинское звание	генерал-майор	0	0	1993-01-01	0	0
[1957, 1959]	абрар хидоят	Q4497481	Хидоятов, Абрар	P570	дата смерти	0	0	1958-10-03	0	0	0
[1932, 1933]	абрикос а	Q1071709	Григорий Андреевич Абрикосов	P569	дата рождения	0	0	1932-08-30	0	0	0
[1989, 1992]	абрикос а	Q188128	Алексей Алексеевич Абрикосов	P166	полученные награды	Золотая медаль имени Л. Д. Ландау	0	0	0	0	1989-01-01
[1928, 1929]	абрикос а	Q188128	Алексей Алексеевич Абрикосов	P569	дата рождения	0	0	1928-06-25	0	0	0
[2000, 2005]	абрикос алексей	Q188128	Алексей Алексеевич Абрикосов	P166	полученные награды	Нобелевская премия по физике	0	0	0	0	2003-01-01
[2000, 2005]	абрикос алексей	Q188128	Алексей Алексеевич Абрикосов	P166	полученные награды	иностранный член Лондонского королевского общества	0	0	0	0	2001-01-01
[1993, 1994]	абрикос г	Q1071709	Григорий Андреевич Абрикосов	P570	дата смерти	0	0	1993-04-13	0	0	0
[2005, 2009]	абсолютный власть	Q2274417	Абсолютная власть	P582	дата окончания	0	0	2005-08-25	0	0	0
[2002, 2005]	абу али	Q2509606	Али Абу-Рагеб	P39	занимаемая должность	премьер-министр Иордании	0	0	2000-06-19	2002-01-14	0
[2002, 2005]	абу али	Q2509606	Али Абу-Рагеб	P39	занимаемая должность	премьер-министр Иордании	0	0	2002-01-14	2003-07-20	0
[2002, 2005]	абу али	Q2509606	Али Абу-Рагеб	P39	занимаемая должность	премьер-министр Иордании	0	0	2003-07-21	2003-10-22	0
[1987, 1989]	абу джихад	Q510981	Абу Джихад	P570	дата смерти	0	0	1988-04-16	0	0	0
[1991, 2005]	абу мазен	Q127998	Махмуд Аббас	P39	занимаемая должность	Список премьер-министров Палестинской национальной администрации	0	0	2003-03-19	2003-09-06	0
[1991, 2005]	абу мазен	Q127998	Махмуд Аббас	P39	занимаемая должность	председатель Организации освобождения Палестины	0	0	2004-10-29	0	0
[2002, 2008]	абу мусаб	Q181049	Абу Мусаб аз-Заркави	P570	дата смерти	0	0	2006-06-07	0	0	0
[2000, 2006]	абу нидаль	Q316408	Абу Нидаль	P570	дата смерти	0	0	2002-08-16	0	0	0
[2003, 2009]	абу омар	Q2028112	Абу Омар Ас-Сейф	P570	дата смерти	0	0	2005-01-01	0	0	0
[1969, 1976]	абу райхан	Q4055164	Абу Райхан Беруни	P577	дата публикации	0	0	1974-01-01	0	0	0
[1973, 1974]	абу хафс	Q1975848	Абу Хафс аль-Урдани	P569	дата рождения	0	0	1973-01-01	0	0	0
[2005, 2009]	абу хафс	Q1975848	Абу Хафс аль-Урдани	P570	дата смерти	0	0	2006-11-26	0	0	0
[1960, 1964]	абубакар тафава	Q335684	Абубакар Тафава Балева	P39	занимаемая должность	премьер-министр Нигерии	0	0	1960-10-01	1966-01-15	0
[2005, 2006]	абузар айдамиров	Q4058787	Айдамиров, Абузар Абдулхакимович	P570	дата смерти	0	0	2005-05-27	0	0	0
[1966, 1968]	абулхаир хана	Q16433442	Проспект Абилкайыр хана	P138	названо в честь	Владимир Ильич Ленин	0	0	1967-06-16	1997-10-23	0
[1966, 1968]	абулхаир хана	Q16433442	Проспект Абилкайыр хана	P571	дата основания/создания/возникновения	0	0	1967-01-01	0	0	0
[1954, 1959]	абулькасим лахути	Q126783	Лахути, Абулькасим Ахмедзаде	P570	дата смерти	0	0	1957-03-16	0	0	0
[1992, 1996]	абульфаз эльчибей	Q319912	Эльчибей, Абульфаз Гадиргулу оглы	P39	занимаемая должность	президент Азербайджана	0	0	1992-06-16	1993-09-01	0
[2000, 2002]	абульфаз эльчибей	Q319912	Эльчибей, Абульфаз Гадиргулу оглы	P570	дата смерти	0	0	2000-08-22	0	0	0
[1975, 1976]	абуталиб гафуров	Q4134281	Гафуров, Абуталиб Гафурович	P570	дата смерти	0	0	1975-01-01	0	0	0
[1992, 1996]	абхазия в	Q1209169	Война в Абхазии	P580	дата начала	0	0	1992-08-14	0	0	0
[1992, 1996]	абхазия в	Q1209169	Война в Абхазии	P582	дата окончания	0	0	1993-09-27	0	0	0
[1992, 1996]	абхазия в	Q321780	Грузино-абхазский конфликт	P582	дата окончания	0	0	1993-01-01	0	0	0
[1991, 1993]	абхазский автономный	Q2914461	Автономная Республика Абхазия	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
[1992, 1999]	абхазский война	Q1209169	Война в Абхазии	P582	дата окончания	0	0	1993-09-27	0	0	0
[1992, 1999]	абхазский война	Q1209169	Война в Абхазии	P580	дата начала	0	0	1992-08-14	0	0	0
[1988, 1999]	абхазский конфликт	Q321780	Грузино-абхазский конфликт	P582	дата окончания	0	0	1993-01-01	0	0	0
[1988, 1999]	абхазский конфликт	Q321780	Грузино-абхазский конфликт	P580	дата начала	0	0	1989-01-01	0	0	0
[1988, 1995]	абхазский республика	Q2914461	Автономная Республика Абхазия	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
[1989, 1994]	абыйский район	Q480278	Абыйский улус	P131	административно-территориальная единица	Якутия	0	0	1990-09-27	0	0
[1962, 1968]	абэ кобо	Q186273	Кобо Абэ	P166	полученные награды	премия имени Дзюнъитиро Танидзаки	0	0	0	0	1967-01-01
[1989, 1994]	яблоко большой	Q60	Нью-Йорк	P6	глава правительства	Дэвид Норман Динкинс	0	0	1990-01-01	1993-12-31	0
[1989, 1994]	яблоко большой	Q60	Нью-Йорк	P6	глава правительства	Эд Коч	0	0	1978-01-01	1989-12-31	0
[1966, 1967]	яблоко большой	Q60	Нью-Йорк	P6	глава правительства	Джон Линдси	0	0	1966-01-01	1973-12-31	0
[1954, 1955]	яблоко золотой	Q4193680	Золотые яблоки	P577	дата публикации	0	0	1954-01-01	0	0	0
[1948, 1949]	яблоко на	Q7735392	Фрукты с самого дна вазы	P577	дата публикации	0	0	1948-01-01	0	0	0
[1983, 1987]	яблоневый сад	Q16383641	Яблоневый сад	P577	дата публикации	0	0	1985-01-01	0	0	0
[1998, 2000]	яблонский с	Q3710055	Яблонский, Сергей Всеволодович	P570	дата смерти	0	0	1998-05-26	0	0	0
[2005, 2006]	яблонский т	Q4535928	Яблонская, Татьяна Ниловна	P570	дата смерти	0	0	2005-06-17	0	0	0
[1966, 1969]	яблоньский г	Q315701	Генрик Яблоньский	P39	занимаемая должность	Minister of National Education	0	0	1966-11-11	1972-03-28	0
[1964, 1965]	яблочкин а	Q1972325	Александра Александровна Яблочкина	P570	дата смерти	0	0	1964-03-20	0	0	0
