Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1991, 1995]	а давыдов	Q3712307	Давыдов, Дмитрий Анатольевич	P54	член спортивной команды	Зенит-2 (футбольный клуб)	0	0	1993-01-01	1993-01-01	0
[2002, 2003]	а давыдов	Q3712307	Давыдов, Дмитрий Анатольевич	P54	член спортивной команды	Зенит	0	0	1994-01-01	2002-01-01	0
[1953, 1957]	а давыдов	Q2397871	Давыдов, Анатолий Викторович	P569	дата рождения	0	0	1953-11-13	0	0	0
[1991, 1995]	а давыдов	Q2397871	Давыдов, Анатолий Викторович	P54	член спортивной команды	Локомотив	0	0	1991-01-01	1991-01-01	0
[1978, 1984]	а данилов	Q4154631	Данилов, Александр Иванович	P570	дата смерти	0	0	1980-11-27	0	0	0
[1999, 2002]	а дворкин	Q3920829	Александр Дворкин	P39	занимаемая должность	заведующий кафедрой	Миссионерский факультет ПСТГУ	0	1999-01-01	2012-01-01	0
[1983, 1988]	а девушка	Q4053893	А ну-ка, девушки!	P582	дата окончания	0	0	1987-01-01	0	0	0
[1949, 1950]	а дегтярев	Q551661	Василий Алексеевич Дегтярёв	P570	дата смерти	0	0	1949-01-16	0	0	0
[1949, 1950]	а дегтярев	Q551661	Василий Алексеевич Дегтярёв	P39	занимаемая должность	депутат Верховного Совета СССР	0	0	1940-12-15	1949-01-16	0
[1949, 1950]	а дегтярев	Q551661	Василий Алексеевич Дегтярёв	P166	полученные награды	Сталинская премия	0	0	0	0	1949-01-01
[1959, 1961]	а демидов	Q1071694	Алла Сергеевна Демидова	P69	учебное заведение	Театральный институт имени Бориса Щукина	0	0	1959-01-01	1964-01-01	0
[1997, 1998]	а демидов	Q1071694	Алла Сергеевна Демидова	P1411	номинирован на	премия «Ника» за лучшую женскую роль	0	0	0	0	1997-01-01
[1936, 1937]	а демидов	Q1071694	Алла Сергеевна Демидова	P569	дата рождения	0	0	1936-09-29	0	0	0
[1989, 1992]	а дергачев	Q4158730	Дергачёв, Иван Алексеевич	P570	дата смерти	0	0	1991-04-02	0	0	0
[1982, 1988]	а державин	Q4158899	Державин, Андрей Владимирович	P2031	начало периода активности	0	0	1985-01-01	0	0	0
[1955, 1956]	а десятник	Q1986248	Леонид Аркадьевич Десятников	P569	дата рождения	0	0	1955-10-16	0	0	0
[1966, 1974]	а джеймс	Q6128017	Джеймс А. Бейкер-младший	P570	дата смерти	0	0	1973-05-21	0	0	0
[1939, 1943]	а джон	Q2460466	Джон А. Руссо	P569	дата рождения	0	0	1939-02-02	0	0	0
[1978, 1980]	а джонс	Q172753	Джонс, Алан	P2522	победа	Can-Am	0	0	0	0	1978-01-01
[1947, 1950]	а джонсон	Q1370756	Джонсон, Луис Артур	P39	занимаемая должность	министр обороны США	0	0	1949-03-28	1950-09-19	0
[2004, 2008]	а джонсон	Q316689	Джонсон, Джек	P166	полученные награды	книжная премия Анисфилд-Вулф	0	0	0	0	2005-01-01
[1949, 1951]	а дикий	Q328007	Алексей Денисович Дикий	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1949-10-26
[1949, 1951]	а дикий	Q328007	Алексей Денисович Дикий	P166	полученные награды	народный артист СССР	0	0	0	0	1949-10-26
[1949, 1951]	а дикий	Q328007	Алексей Денисович Дикий	P166	полученные награды	Сталинская премия	0	0	0	0	1949-01-01
[1949, 1951]	а дикий	Q328007	Алексей Денисович Дикий	P166	полученные награды	Сталинская премия	0	0	0	0	1950-01-01
[1928, 1933]	а дмитриев	Q4162743	Дмитриев, Иван Андреевич	P569	дата рождения	0	0	1928-01-01	0	0	0
[2004, 2009]	а дмитрий	Q1976432	Смирнов, Дмитрий Александрович	P54	член спортивной команды	Алания	0	0	2004-01-01	2004-01-01	0
[2004, 2009]	а дмитрий	Q1976432	Смирнов, Дмитрий Александрович	P54	член спортивной команды	Луч-Энергия	0	0	2005-01-01	2008-01-01	0
[1977, 1982]	а добровольский	Q4163630	Юрий Антонович Добровольский	P570	дата смерти	0	0	1979-04-30	0	0	0
[1985, 1986]	а драгунский	Q2497621	Давид Абрамович Драгунский	P166	полученные награды	орден Отечественной войны I степени	0	0	0	0	1985-03-11
[1995, 1996]	а друзь	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1995-01-01
[1992, 1993]	а друзь	Q2996474	Александр Абрамович Друзь	P166	полученные награды	Хрустальная сова	0	0	0	0	1992-01-01
[1939, 1941]	а дьяк	Q13132822	Дьяков, Ананий Иванович	P570	дата смерти	0	0	1939-10-29	0	0	0
[1997, 2000]	а дэвид	Q19934264	Кларнер, Дэвид	P570	дата смерти	0	0	1999-03-20	0	0	0
[1978, 1980]	а дэвис	Q160456	Анджела Дэвис	P166	полученные награды	Международная Ленинская премия «За укрепление мира между народами»	0	0	0	0	1979-01-01
[1995, 1997]	а дятлов	Q488020	Дятлов, Анатолий Степанович	P570	дата смерти	0	0	1995-12-13	0	0	0
[1982, 1983]	а евстигнеев	Q1344765	Евгений Александрович Евстигнеев	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1982-01-01
[1990, 1991]	а евстигнеев	Q1344765	Евгений Александрович Евстигнеев	P166	полученные награды	Государственная премия РСФСР имени братьев Васильевых	0	0	0	0	1990-01-01
[1970, 1971]	а елисеев	Q381541	Алексей Станиславович Елисеев	P166	полученные награды	медаль «В ознаменование 100-летия со дня рождения Владимира Ильича Ленина»	0	0	0	0	1970-01-01
[1933, 1937]	а елисеев	Q381541	Алексей Станиславович Елисеев	P569	дата рождения	0	0	1934-07-13	0	0	0
[1954, 1955]	а емельянов	Q4175430	Емельянова, Татьяна Александровна	P569	дата рождения	0	0	1954-08-21	0	0	0
[1968, 1974]	а еременко	Q48084	Андрей Иванович Ерёменко	P570	дата смерти	0	0	1970-11-19	0	0	0
[1968, 1974]	а еременко	Q48084	Андрей Иванович Ерёменко	P39	занимаемая должность	депутат Верховного Совета СССР	0	0	1946-01-01	1970-11-19	0
[1987, 1993]	а еременко	Q353074	Роман Алексеевич Ерёменко	P569	дата рождения	0	0	1987-03-19	0	0	0
[1980, 1981]	а еременко	Q984252	Ерёменко, Александр Владимирович	P569	дата рождения	0	0	1980-04-10	0	0	0
[1968, 1974]	а еременко	Q48084	Андрей Иванович Ерёменко	P166	полученные награды	Герой ЧССР	0	0	0	0	1970-04-30
[2001, 2002]	а еременко	Q359440	Ерёменко, Алексей Алексеевич	P54	член спортивной команды	Йокерит	0	0	2001-01-01	2001-01-01	0
[1930, 1932]	а ершов	Q1961494	Ершов, Андрей Петрович	P569	дата рождения	0	0	1931-04-19	0	0	0
[1993, 1995]	а жарков	Q4178238	Алексей Дмитриевич Жарков	P166	полученные награды	народный артист Российской Федерации	0	0	0	0	1994-08-29
[1943, 1953]	а жданов	Q207879	Андрей Александрович Жданов	P166	полученные награды	орден Кутузова I степени	0	0	0	0	1944-07-29
[1943, 1953]	а жданов	Q207879	Андрей Александрович Жданов	P570	дата смерти	0	0	1948-08-31	0	0	0
[1943, 1953]	а жданов	Q207879	Андрей Александрович Жданов	P166	полученные награды	орден Ленина	0	0	0	0	1946-01-01
[1938, 1940]	а жданов	Q207879	Андрей Александрович Жданов	P166	полученные награды	орден Трудового Красного Знамени	0	0	0	0	1939-04-04
[1943, 1953]	а жданов	Q207879	Андрей Александрович Жданов	P166	полученные награды	орден Суворова I степени	0	0	0	0	1944-02-21
[1949, 1953]	а жид	Q47484	Жид, Андре	P570	дата смерти	0	0	1951-02-19	0	0	0
[1949, 1953]	а жид	Q47484	Жид, Андре	P166	полученные награды	медаль Гёте города Франкфурта-на-Майне	0	0	0	0	1949-01-01
[1989, 1993]	а жилец	Q4180447	Жильцов, Артур Игоревич	P569	дата рождения	0	0	1992-01-01	0	0	0
[1948, 1950]	а жилин	Q4180310	Жилин, Виталий Александрович	P569	дата рождения	0	0	1949-08-09	0	0	0
[1991, 1996]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	Пари Сен-Жермен	0	0	1991-01-01	1994-01-01	0
[1965, 1967]	а жорж	Q502977	Артур Жорже	P54	член спортивной команды	Порту	0	0	1964-01-01	1965-01-01	0
[1991, 1996]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	Бенфика	0	0	1994-01-01	1995-01-01	0
[1991, 1996]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	Порту	0	0	1989-01-01	1991-01-01	0
[1991, 1996]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	сборная Португалии по футболу	0	0	1989-01-01	1991-01-01	0
[2005, 2007]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	Кретей	0	0	2006-01-01	2007-01-01	0
[1991, 1996]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	сборная Швейцарии по футболу	0	0	1995-01-01	1996-01-01	0
[2005, 2007]	а жорж	Q502977	Артур Жорже	P6087	тренер спортивной команды	сборная Камеруна по футболу	0	0	2004-01-01	2006-01-01	0
[1977, 1978]	а жорж	Q502977	Артур Жорже	P54	член спортивной команды	Рочестер Лансерс	0	0	1977-01-01	1977-01-01	0
[1977, 1978]	а жорж	Q502977	Артур Жорже	P54	член спортивной команды	сборная Португалии по футболу	0	0	1967-01-01	1977-01-01	0
[1965, 1967]	а жорж	Q502977	Артур Жорже	P54	член спортивной команды	Академика	0	0	1965-01-01	1969-01-01	0
[2002, 2003]	а жук	Q4181273	Александр Борисович Жук	P570	дата смерти	0	0	2002-01-01	0	0	0
[1980, 1983]	а жук	Q4181274	Жук, Алексей Романович	P569	дата рождения	0	0	1980-03-02	0	0	0
[2007, 2009]	а жук	Q4181270	Жук, Александр Владимирович	P570	дата смерти	0	0	2008-01-04	0	0	0
[1951, 1957]	а жуков	Q57735	Жуков, Александр Дмитриевич	P569	дата рождения	0	0	1956-06-01	0	0	0
[1988, 1998]	а жуков	Q4181408	Жуков, Юрий Александрович	P570	дата смерти	0	0	1991-05-31	0	0	0
[2001, 2005]	а жуков	Q57735	Жуков, Александр Дмитриевич	P39	занимаемая должность	заместитель председателя Правительства Российской Федерации	0	0	2004-03-09	2011-12-20	0
[1975, 1980]	а журавлев	Q4181792	Журавлёва, Анастасия Владимировна	P569	дата рождения	0	0	1976-11-30	0	0	0
[1993, 1995]	а зад	Q92767	Лотфи Заде	P166	полученные награды	Fellow of the Association for Computing Machinery	0	0	0	0	1994-01-01
[1966, 1968]	а зайцев	Q1339147	Зайцев, Александр Николаевич	P2962	шахматный титул	гроссмейстер	0	0	1967-01-01	0	0
[1975, 1977]	а зайцева	Q4184454	Анна Зайцева	P569	дата рождения	0	0	1975-09-25	0	0	0
[2003, 2004]	а зализняк	Q4185399	Анна Андреевна Зализняк	P512	учёная степень	доктор филологических наук	0	0	0	0	2003-01-01
[1997, 2001]	а зализняк	Q2371003	Андрей Анатольевич Зализняк	P803	учёное звание	академик РАН	0	0	1997-05-29	0	0
[1997, 2001]	а зализняк	Q2371003	Андрей Анатольевич Зализняк	P166	полученные награды	Демидовская премия	0	0	0	0	1997-01-01
[1980, 1984]	а замятин	Q4186083	Замятин, Леонид Алексеевич	P2031	начало периода активности	0	0	1983-01-01	0	0	0
[1946, 1947]	а зарубин	Q4187574	Зарубин, Александр Николаевич	P569	дата рождения	0	0	1946-09-04	0	0	0
[1991, 1996]	а захаров	Q4188704	Александра Марковна Захарова	P166	полученные награды	заслуженный артист Российской Федерации	0	0	0	0	1995-08-04
[2001, 2004]	а захаров	Q4188704	Александра Марковна Захарова	P166	полученные награды	Хрустальная Турандот	0	0	0	0	2001-01-01
[2001, 2004]	а захаров	Q1229601	Марк Анатольевич Захаров	P166	полученные награды	орден «За заслуги перед Отечеством» II степени	0	0	0	0	2003-01-01
[2001, 2004]	а захаров	Q4188704	Александра Марковна Захарова	P166	полученные награды	народный артист Российской Федерации	0	0	0	0	2001-01-15
[2001, 2004]	а захаров	Q4188704	Александра Марковна Захарова	P166	полученные награды	Государственная премия Российской Федерации	0	0	0	0	2002-01-01
[1991, 1996]	а захаров	Q1229601	Марк Анатольевич Захаров	P166	полученные награды	народный артист СССР	0	0	0	0	1991-01-01
[1984, 1988]	а захаров	Q1229601	Марк Анатольевич Захаров	P166	полученные награды	Государственная премия СССР	0	0	0	0	1987-01-01
[1938, 1940]	а захаров	Q4188689	Захаров, Юрий Александрович	P569	дата рождения	0	0	1938-03-30	0	0	0
[1948, 1950]	а заяц	Q2264356	Заяц, Владимир Аполлинарьевич	P569	дата рождения	0	0	1949-09-09	0	0	0
[1969, 1970]	а зверев	Q4189548	Зверев, Арсений Григорьевич	P570	дата смерти	0	0	1969-07-27	0	0	0
[1979, 1984]	а зимин	Q169929	Александр Александрович Зимин	P570	дата смерти	0	0	1980-02-25	0	0	0
[1998, 2004]	а зимин	Q1658588	Илья Анатольевич Зимин	P166	полученные награды	ТЭФИ	0	0	0	0	2002-01-01
[1990, 1994]	а зимин	Q1658588	Илья Анатольевич Зимин	P2031	начало периода активности	0	0	1990-01-01	0	0	0
[1971, 1972]	а золотарев	Q4193130	Золотарёв, Андрей Иванович	P569	дата рождения	0	0	1971-04-25	0	0	0
[1927, 1931]	а иванов	Q4195970	Иванов, Анатолий Степанович	P569	дата рождения	0	0	1928-05-05	0	0	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	сборная СНГ по футболу	0	0	1992-01-01	1992-01-01	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Спартак	0	0	1988-01-01	1990-01-01	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Гурия	0	0	1990-01-01	1990-01-01	0
[1977, 1987]	а иванов	Q519006	Иванов, Олег Александрович	P569	дата рождения	0	0	1986-08-04	0	0	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	сборная СССР по футболу	0	0	1991-01-01	1991-01-01	0
[1977, 1987]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Спартак	0	0	1986-01-01	1986-01-01	0
[1977, 1987]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Спартак	0	0	1983-01-01	1985-01-01	0
[1977, 1987]	а иванов	Q4196443	Светлана Иванова	P569	дата рождения	0	0	1985-09-26	0	0	0
[2000, 2003]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Ника	0	0	2000-01-01	2000-01-01	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Динамо (Москва)	0	0	1994-01-01	1994-01-01	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	сборная России по футболу	0	0	1992-01-01	1993-01-01	0
[1989, 1995]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	Спартак	0	0	1991-01-01	1994-01-01	0
[1977, 1987]	а иванов	Q502150	Иванов, Андрей Евгеньевич	P54	член спортивной команды	ФШМ	0	0	1982-01-01	1982-01-01	0
[1991, 1992]	а ивашко	Q1065213	Владимир Антонович Ивашко	P39	занимаемая должность	генеральный секретарь ЦК КПСС	0	0	1991-08-24	1991-11-06	0
[1932, 1936]	а ивашко	Q1065213	Владимир Антонович Ивашко	P569	дата рождения	0	0	1932-10-28	0	0	0
[1956, 1966]	а игорь	Q4218013	Качмазов, Игорь Александрович	P569	дата рождения	0	0	1962-02-28	0	0	0
[1977, 1986]	а игорь	Q4218013	Качмазов, Игорь Александрович	P54	член спортивной команды	Алания	0	0	1980-01-01	1982-01-01	0
[1977, 1986]	а игорь	Q4218013	Качмазов, Игорь Александрович	P54	член спортивной команды	Нарт	0	0	1984-01-01	1985-01-01	0
[1995, 1999]	а игорь	Q4218013	Качмазов, Игорь Александрович	P54	член спортивной команды	Спартак (футбольный клуб, Алагир)	0	0	1995-01-01	1995-01-01	0
[2001, 2004]	а ильин	Q4199530	Ильин, Алексей Сергеевич	P166	полученные награды	орден Почёта	0	0	0	0	2001-09-24
[1927, 1932]	а ильин	Q2301871	Анатолий Михайлович Ильин	P569	дата рождения	0	0	1931-06-27	0	0	0
[1951, 1955]	а ильин	Q2301871	Анатолий Михайлович Ильин	P54	член спортивной команды	сборная СССР по футболу	0	0	1952-01-01	1959-01-01	0
[1987, 1991]	а ильин	Q4199530	Ильин, Алексей Сергеевич	P166	полученные награды	государственная премия РСФСР имени Н. К. Крупской	0	0	0	0	1990-01-01
[1994, 1997]	а ильинский	Q23038292	Георгий Алексеевич Ильинский	P570	дата смерти	0	0	1996-01-01	0	0	0
[1941, 1945]	а иностранец	Q4201317	Иностранцев, Константин Александрович	P570	дата смерти	0	0	1941-01-01	0	0	0
[1927, 1928]	а иофф	Q318330	Иоффе, Адольф Абрамович	P570	дата смерти	0	0	1927-11-17	0	0	0
[1947, 1952]	а кавалер	Q4206795	Кавалеров, Александр Александрович	P569	дата рождения	0	0	1951-07-10	0	0	0
[2000, 2008]	а кадыров	Q297006	Ахмат Абдулхамидович Кадыров	P570	дата смерти	0	0	2004-05-09	0	0	0
[2000, 2008]	а кадыров	Q217115	Рамзан Ахматович Кадыров	P39	занимаемая должность	Руководство Чечни после 1991 года	0	0	2007-02-15	0	0
[2000, 2008]	а кадыров	Q297006	Ахмат Абдулхамидович Кадыров	P39	занимаемая должность	Руководство Чечни после 1991 года	0	0	2003-10-05	2004-05-09	0
[2000, 2008]	а кадыров	Q297006	Ахмат Абдулхамидович Кадыров	P166	полученные награды	Герой Российской Федерации	0	0	0	0	2004-05-10
[1937, 1943]	а казак	Q1981827	Казаков, Борис Александрович	P569	дата рождения	0	0	1940-11-06	0	0	0
[2001, 2004]	а казанцев	Q1263957	Казанцев, Александр Петрович	P570	дата смерти	0	0	2002-09-13	0	0	0
[1975, 1983]	а казанцев	Q1263957	Казанцев, Александр Петрович	P2962	шахматный титул	международный мастер по шахматной композиции	0	0	1975-01-01	0	0
[1985, 1986]	а казачок	Q4208205	Казачков, Алексей Леонтьевич	P570	дата смерти	0	0	1985-01-22	0	0	0
[1937, 1939]	а калинин	Q1782678	Калинин, Константин Алексеевич	P570	дата смерти	0	0	1938-10-22	0	0	0
[1937, 1939]	а калинин	Q4209474	Калинин, Николай Артемьевич	P569	дата рождения	0	0	1937-05-20	0	0	0
[1974, 1978]	а калинин	Q4209474	Калинин, Николай Артемьевич	P570	дата смерти	0	0	1974-02-12	0	0	0
[1967, 1968]	а калугин	Q4210394	Калугин, Сергей Александрович	P569	дата рождения	0	0	1967-04-09	0	0	0
[1986, 1987]	а каменев	Q590700	Каменев, Антон Евгеньевич	P569	дата рождения	0	0	1986-01-15	0	0	0
[1957, 1958]	а камю	Q34670	Альбер Камю	P166	полученные награды	Нобелевская премия по литературе	0	0	0	0	1957-01-01
[1957, 1958]	а камю	Q34670	Альбер Камю	P1411	номинирован на	Нобелевская премия по литературе	0	0	0	0	1957-01-01
[1978, 1979]	а каплан	Q4213061	Каплан, Самуил Аронович	P570	дата смерти	0	0	1978-06-11	0	0	0
[1957, 1960]	а караулов	Q4214393	Караулов, Андрей Викторович	P569	дата рождения	0	0	1958-09-10	0	0	0
[1967, 1971]	а каргин	Q4214702	Каргин, Валентин Алексеевич	P570	дата смерти	0	0	1969-10-21	0	0	0
[1981, 1982]	а карелин	Q187247	Карелин, Александр Александрович	P2031	начало периода активности	0	0	1981-01-01	0	0	0
[1967, 1971]	а карелин	Q187247	Карелин, Александр Александрович	P569	дата рождения	0	0	1967-09-19	0	0	0
[1989, 1993]	а каримов	Q57558	Ислам Абдуганиевич Каримов	P39	занимаемая должность	президент Узбекистана	0	0	1991-09-01	2016-09-02	0
[1996, 2002]	а карина	Q232113	Анна Карина	P166	полученные награды	командор ордена Искусств и литературы	0	0	0	0	1996-02-15
[1939, 1944]	а карман	Q4215413	Карманов, Афанасий Георгиевич	P570	дата смерти	0	0	1941-06-23	0	0	0
[1967, 1972]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P2962	шахматный титул	гроссмейстер	0	0	1970-01-01	0	0
[1975, 1979]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P166	полученные награды	Чемпионы мира по шахматам	0	0	1975-01-01	1985-01-01	0
[2001, 2005]	а карпов	Q4215776	Карпов, Александр Сергеевич	P570	дата смерти	0	0	2002-10-26	0	0	0
[1949, 1954]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P569	дата рождения	0	0	1951-05-23	0	0	0
[1967, 1972]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P2962	шахматный титул	международный мастер	0	0	1969-01-01	0	0
[1967, 1972]	а карпов	Q4215776	Карпов, Александр Сергеевич	P569	дата рождения	0	0	1971-03-23	0	0	0
[1975, 1979]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P166	полученные награды	Шахматный Оскар	0	0	0	0	1975-01-01
[1975, 1979]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P166	полученные награды	Шахматный Оскар	0	0	0	0	1976-01-01
[1984, 1985]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P166	полученные награды	Шахматный Оскар	0	0	0	0	1984-01-01
[1975, 1979]	а карпов	Q131674	Анатолий Евгеньевич Карпов	P166	полученные награды	Шахматный Оскар	0	0	0	0	1977-01-01
[1992, 1997]	а картер	Q234519	Картер, Анджела	P570	дата смерти	0	0	1992-02-16	0	0	0
[1960, 1962]	а карцев	Q4216344	Роман Андреевич Карцев	P2031	начало периода активности	0	0	1960-01-01	0	0	0
[1986, 1991]	а карцев	Q4216344	Роман Андреевич Карцев	P166	полученные награды	заслуженный артист РСФСР	0	0	0	0	1990-01-01
[2002, 2004]	а кацнельсон	Q4217855	Кацнельсон, Абрам Исаакович	P570	дата смерти	0	0	2003-08-21	0	0	0
[2004, 2006]	а квашнин	Q2360635	Анатолий Васильевич Квашнин	P166	полученные награды	офицер ордена Почётного легиона	0	0	0	0	2004-01-01
[2004, 2006]	а квашнин	Q2360635	Анатолий Васильевич Квашнин	P166	полученные награды	орден «За заслуги перед Отечеством» III степени	0	0	0	0	2004-01-01
[1958, 1960]	а кедр	Q4218871	Константин Кедров	P2031	начало периода активности	0	0	1958-01-01	0	0	0
[1964, 1966]	а келлер	Q38203	Хелен Адамс Келлер	P166	полученные награды	Президентская медаль Свободы	0	0	0	0	1964-01-01
[1984, 1985]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	сборная Англии по футболу	0	0	1984-01-01	1984-01-01	0
[1991, 1992]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	Моркам	0	0	1990-01-01	1991-01-01	0
[1988, 1989]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	Нортвич Виктория	0	0	1988-01-01	1989-01-01	0
[1970, 1974]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	Ньюкасл Юнайтед	0	0	1972-01-01	1978-01-01	0
[1988, 1989]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	K. Beerschot V.A.C.	0	0	1988-01-01	1988-01-01	0
[1991, 1992]	а кеннеди	Q958330	Кеннеди, Алан	P54	член спортивной команды	Kendal Town F.C.	0	0	1991-01-01	1992-01-01	0
[1980, 1986]	а кепка	Q154856	Кёпке, Андреас	P54	член спортивной команды	Герта	0	0	1984-01-01	1986-01-01	0
[1961, 1967]	а кепка	Q154856	Кёпке, Андреас	P569	дата рождения	0	0	1962-03-12	0	0	0
[1980, 1986]	а кепка	Q154856	Кёпке, Андреас	P54	член спортивной команды	Хольштайн	0	0	1979-01-01	1983-01-01	0
[1980, 1986]	а кепка	Q154856	Кёпке, Андреас	P54	член спортивной команды	Берлин	0	0	1983-01-01	1984-01-01	0
[2001, 2002]	а кержак	Q201866	Кержаков, Александр Анатольевич	P54	член спортивной команды	Зенит	0	0	2001-01-01	2006-01-01	0
[2007, 2008]	а кина	Q488180	Анатолий Кириллович Кинах	P39	занимаемая должность	народный депутат Украины	0	0	2006-05-25	2007-04-05	0
[2007, 2008]	а кина	Q488180	Анатолий Кириллович Кинах	P39	занимаемая должность	народный депутат Украины	0	0	2007-11-23	2012-12-12	0
[2001, 2003]	а кириленко	Q1378506	Кириленко, Вячеслав Анатольевич	P39	занимаемая должность	народный депутат Украины	0	0	1998-05-12	2002-05-14	0
[2005, 2006]	а кириленко	Q1378506	Кириленко, Вячеслав Анатольевич	P39	занимаемая должность	Министерство социальной политики Украины	0	0	2005-02-04	2005-09-27	0
[2005, 2006]	а кириленко	Q1378506	Кириленко, Вячеслав Анатольевич	P39	занимаемая должность	народный депутат Украины	0	0	2002-05-14	2005-03-03	0
[2000, 2001]	а кирсанов	Q4221828	Кирсанов, Виталий Антонович	P570	дата смерти	0	0	2000-09-28	0	0	0
[1974, 1978]	а киселев	Q2351499	Мария Александровна Киселёва	P569	дата рождения	0	0	1974-09-28	0	0	0
[2001, 2002]	а киселев	Q4222022	Киселёв, Александр Николаевич	P570	дата смерти	0	0	2001-10-02	0	0	0
[2003, 2009]	а киссинджер	Q66107	Генри Киссинджер	P166	полученные награды	honorary doctor of the Peking University	0	0	0	0	2005-01-01
[1975, 1976]	а киссинджер	Q66107	Генри Киссинджер	P166	полученные награды	Вателеровская премия мира	0	0	0	0	1975-01-01
[1975, 1976]	а киссинджер	Q66107	Генри Киссинджер	P39	занимаемая должность	советник президента США по национальной безопасности	0	0	1969-01-20	1975-11-03	0
[1971, 1976]	а клод	Q233943	Клод, Альбер	P166	полученные награды	Нобелевская премия по физиологии и медицине	0	0	0	0	1974-01-01
[1953, 1956]	а ковалев	Q4225592	Ковалёв, Игорь Адольфович	P569	дата рождения	0	0	1954-01-17	0	0	0
[1997, 2005]	а ковалев	Q545569	Сергей Адамович Ковалёв	P166	полученные награды	премия Улофа Пальме	0	0	0	0	2004-01-01
[1997, 2005]	а ковалев	Q545569	Сергей Адамович Ковалёв	P166	полученные награды	Медаль гёзов	0	0	0	0	1998-01-01
[1990, 1994]	а ковалев	Q739944	Ковалёв, Алексей Вячеславович	P118	выступает в лиге	Национальная хоккейная лига	0	0	1992-01-01	2013-01-01	0
[1944, 1946]	а ковпак	Q2622084	Ковпак, Сидор Артемьевич	P166	полученные награды	орден Суворова I степени	0	0	0	0	1945-05-02
[1944, 1946]	а ковпак	Q2622084	Ковпак, Сидор Артемьевич	P166	полученные награды	орден Богдана Хмельницкого I степени	0	0	0	0	1944-08-07
[1944, 1946]	а ковпак	Q2622084	Ковпак, Сидор Артемьевич	P166	полученные награды	медаль «Золотая Звезда»	0	0	0	0	1944-01-04
[1944, 1946]	а ковпак	Q2622084	Ковпак, Сидор Артемьевич	P166	полученные награды	Герой Советского Союза	0	0	0	0	1944-01-04
[1933, 1934]	а коган	Q4225970	Коган, Александр Семёнович	P569	дата рождения	0	0	1933-01-01	0	0	0
[1938, 1940]	а козел	Q55270884	Козлов, Андрей Иванович	P39	занимаемая должность	депутат Верховного Совета УССР	0	0	1938-01-01	1947-02-09	0
[1946, 1950]	а козлов	Q55270884	Козлов, Андрей Иванович	P39	занимаемая должность	депутат Верховного Совета УССР	0	0	1938-01-01	1947-02-09	0
[1951, 1952]	а козырев	Q502746	Андрей Владимирович Козырев	P569	дата рождения	0	0	1951-03-27	0	0	0
[1947, 1949]	а козырев	Q4227037	Козырев, Владимир Алексеевич	P569	дата рождения	0	0	1947-12-06	0	0	0
[1971, 1973]	а колдун	Q550892	Александр Иванович Колдунов	P166	полученные награды	орден «За боевые заслуги»	0	0	0	0	1971-07-06
[1975, 1976]	а колдун	Q550892	Александр Иванович Колдунов	P166	полученные награды	орден «За заслуги перед Отечеством» в серебре	0	0	0	0	1975-05-08
