Year or Period	Bigram	#Q	Subject	#P	Predicate	Object	Organization	Just Date	Start Time	End Time	Time Point
[1976, 1980]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	председатель правительства Испании	0	0	1976-07-03	1981-02-25	0
[1976, 1980]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	член Конгресса депутатов Испании	0	0	1977-06-29	1979-01-02	0
[1988, 1993]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	член Конгресса депутатов Испании	0	0	1986-07-10	1989-11-21	0
[1988, 1993]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	член Конгресса депутатов Испании	0	0	1989-11-14	1991-10-29	0
[1976, 1980]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	член Конгресса депутатов Испании	0	0	1979-03-20	1982-08-31	0
[1976, 1980]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	депутат франкистских кортесов	0	0	1967-01-01	1977-01-01	0
[1976, 1980]	адольфо суарес	Q214367	Адольфо Суарес	P39	занимаемая должность	министр — генеральный секретарь Испанской фаланги	0	0	1975-12-12	1976-07-06	0
[1995, 1996]	адольфович стырикович	Q4444761	Стырикович, Михаил Адольфович	P570	дата смерти	0	0	1995-10-27	0	0	0
[1966, 1973]	адорно в	Q152388	Теодор Адорно	P570	дата смерти	0	0	1969-08-06	0	0	0
[1962, 1964]	адорно в	Q152388	Теодор Адорно	P166	полученные награды	медаль Гёте города Франкфурта-на-Майне	0	0	0	0	1963-01-01
[1956, 1960]	адреногенитальный синдром	Q366868	Врождённая гиперплазия коры надпочечников	P2176	лекарство, используемое для лечения	Метилпреднизолон	0	0	1957-10-23	0	0
[1951, 1956]	адрес неизвестный	Q1403096	Адрес неизвестен	P166	полученные награды	Золотой медведь	0	0	0	0	1951-01-01
[1951, 1956]	адрес неизвестный	Q1403096	Адрес неизвестен	P577	дата публикации	0	0	1951-01-01	0	0	0
[1987, 1989]	адриан ван	Q93015	Ван Вейнгаарден, Адриан	P570	дата смерти	0	0	1987-02-07	0	0	0
[1981, 1983]	адриан ван	Q93015	Ван Вейнгаарден, Адриан	P166	полученные награды	медаль Вильгельма Экснера	0	0	0	0	1981-01-01
[1972, 1976]	адриан владимирович	Q12108391	Каплун, Адриан Владимирович	P570	дата смерти	0	0	1974-04-25	0	0	0
[2001, 2002]	адриан николаевич	Q2471269	Пуканыч, Адриан Николаевич	P54	член спортивной команды	Шахтёр-2	0	0	2001-01-01	2004-01-01	0
[1938, 1940]	адрианов в	Q4057976	Адрианов, Владимир Николаевич	P570	дата смерти	0	0	1938-08-24	0	0	0
[1957, 1961]	адрианович тихов	Q595296	Тихов, Гавриил Адрианович	P570	дата смерти	0	0	1960-01-25	0	0	0
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P793	ключевое событие	открытие	0	0	0	0	2008-09-10
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P571	дата основания/создания/возникновения	0	0	2008-10-21	0	0	0
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P1619	дата официального открытия	0	0	2008-10-21	0	0	0
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P793	ключевое событие	Внезапная потеря сверхпроводимости	0	0	0	0	2008-09-19
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P793	ключевое событие	инаугурация	0	0	0	0	2008-10-21
[1983, 1995]	адронный коллайдер	Q40605	Большой адронный коллайдер	P793	ключевое событие	Development approvals	0	0	0	0	1994-12-01
[2004, 2009]	адронный коллайдер	Q40605	Большой адронный коллайдер	P793	ключевое событие	строительство	0	0	2000-01-01	2008-01-01	0
[1932, 1937]	адыгейский ао	Q2478158	Адыгейская автономная область	P131	административно-территориальная единица	Азово-Черноморский край	0	0	1934-01-10	1937-09-13	0
[1932, 1937]	адыгейский ао	Q2478158	Адыгейская автономная область	P36	столица	Майкоп	0	0	1936-01-01	1991-01-01	0
[1932, 1937]	адыгейский ао	Q2478158	Адыгейская автономная область	P36	столица	Краснодар	0	0	1922-01-01	1936-01-01	0
[1988, 1994]	адыгейский асср	Q4058021	Адыгейская АССР	P571	дата основания/создания/возникновения	0	0	1990-10-05	0	0	0
[1989, 1997]	адыгейский область	Q2478158	Адыгейская автономная область	P576	дата прекращения существования	0	0	1991-07-01	0	0	0
[1989, 1997]	адыгейский область	Q2478158	Адыгейская автономная область	P36	столица	Майкоп	0	0	1936-01-01	1991-01-01	0
[1991, 1997]	адыгея республика	Q3270400	глава Республики Адыгея	P571	дата основания/создания/возникновения	0	0	1992-01-05	0	0	0
[1991, 1997]	адыгея республика	Q3734	Адыгея	P17	государство	Россия	0	0	1991-01-01	0	0
[1991, 1997]	адыгея республика	Q3734	Адыгея	P131	административно-территориальная единица	Россия	0	0	1991-12-26	0	0
[1991, 1997]	адыгея республика	Q3734	Адыгея	P571	дата основания/создания/возникновения	0	0	1991-01-01	0	0	0
[2003, 2005]	яд любовь	Q12119277	Любовь. Яд	P577	дата публикации	0	0	2004-01-01	0	0	0
[1973, 1987]	ядерный война	Q4529112	Щит-82	P582	дата окончания	0	0	1982-09-30	0	0	0
[1973, 1987]	ядерный война	Q4529112	Щит-82	P580	дата начала	0	0	1982-06-14	0	0	0
[1957, 1961]	ядерный институт	Q1063329	Институт ядерной физики СО РАН	P571	дата основания/создания/возникновения	0	0	1958-01-01	0	0	0
[1954, 1974]	ядерный физика	Q1063329	Институт ядерной физики СО РАН	P571	дата основания/создания/возникновения	0	0	1958-01-01	0	0	0
[1994, 1996]	ядовитый плющ	Q2100881	Ядовитый плющ	P577	дата публикации	0	0	1994-02-24	0	0	0
[1990, 1994]	ядреный вошь	Q4536351	Ядрёна вошь	P577	дата публикации	0	0	1990-01-01	0	0	0
